LineId,Date,Time,Level,Node,Component,Id,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source
539,2015-07-30,"17:36:31,976",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.11:54983 which had sessionid 0x14ed93111f200f0,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>,4,network_anomaly,Zookeeper_2k
540,2015-07-30,"17:43:58,186",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:Environment,100,Server environment:user.dir=/,E44,Server environment:<*>,0,normal,Zookeeper_2k
541,2015-07-30,"17:49:05,943",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.12:45728; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,4,network_anomaly,Zookeeper_2k
542,2015-07-30,"17:55:26,200",WARN,WorkerSender[myid=1],QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,4,network_anomaly,Zookeeper_2k
543,2015-07-30,"18:18:01,981",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.12:43125,E7,Client attempting to establish new session at /<*>:<*>,0,normal,Zookeeper_2k
544,2015-07-30,"18:18:02,003",INFO,ProcessThread(sid,1 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ede63a5a70002,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k
545,2015-07-30,"18:18:30,005",INFO,ProcessThread(sid,1 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ede65503f0010,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k
546,2015-07-30,"19:50:21,400",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception,4,network_anomaly,Zookeeper_2k
547,2015-07-30,"19:50:32,001",INFO,ProcessThread(sid,1 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ede63a5a70023,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k
548,2015-07-30,"19:59:02,538",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.13:38053; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,4,network_anomaly,Zookeeper_2k
549,2015-07-30,"19:59:08,004",INFO,ProcessThread(sid,1 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ede65503f002b,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k
550,2015-07-30,"20:06:34,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24ede63a01b003b, timeout of 10000ms exceeded",E15,"Expiring session <*>, timeout of <*>ms exceeded",4,network_anomaly,Zookeeper_2k
551,2015-07-30,"20:06:34,003",INFO,ProcessThread(sid,1 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x24ede63a01b003b,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k
552,2015-07-30,"20:13:46,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x34ede65503f0036, timeout of 10000ms exceeded",E15,"Expiring session <*>, timeout of <*>ms exceeded",4,network_anomaly,Zookeeper_2k
553,2015-07-30,"20:13:46,004",INFO,ProcessThread(sid,1 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ede65503f0039,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k
554,2015-07-30,"20:17:12,294",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception,4,network_anomaly,Zookeeper_2k
555,2015-07-30,"20:34:58,003",INFO,ProcessThread(sid,1 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ede63a5a7003a,E38,Processed session termination for sessionid: <*>,0,normal,Zookeeper_2k
556,2015-07-30,"20:35:02,324",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.13:38079; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,4,network_anomaly,Zookeeper_2k
557,2015-07-30,"21:03:35,465",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception,4,network_anomaly,Zookeeper_2k
558,2015-07-30,"21:03:35,468",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.13:38088 which had sessionid 0x14ede63a5a70048,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>,4,network_anomaly,Zookeeper_2k
559,2015-07-30,"21:03:44,632",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.11:40489; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,4,network_anomaly,Zookeeper_2k
560,2015-07-30,"21:03:44,634",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14ede63a5a7004b with negotiated timeout 10000 for client /10.10.34.11:40489,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,0,normal,Zookeeper_2k
561,2015-07-30,"21:03:47,578",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.21:37904,E7,Client attempting to establish new session at /<*>:<*>,0,normal,Zookeeper_2k
562,2015-07-30,"23:03:42,133",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.17:51214 which had sessionid 0x14ede63a5a70053,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>,4,network_anomaly,Zookeeper_2k
563,2015-07-30,"23:03:52,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x34ede65503f005c, timeout of 10000ms exceeded",E15,"Expiring session <*>, timeout of <*>ms exceeded",4,network_anomaly,Zookeeper_2k
564,2015-07-30,"23:03:54,002",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24ede63a01b0062, timeout of 10000ms exceeded",E15,"Expiring session <*>, timeout of <*>ms exceeded",4,network_anomaly,Zookeeper_2k
565,2015-07-30,"23:43:22,414",WARN,LearnerHandler-/10.10.34.12,35276:LearnerHandler,575,******* GOODBYE /10.10.34.12:35276 ********,E1,******* GOODBYE /<*>:<*> ********,0,normal,Zookeeper_2k
566,2015-07-30,"23:43:23,613",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumPeer,670,LOOKING,E26,LOOKING,0,normal,Zookeeper_2k
567,2015-07-30,"23:44:01,784",WARN,WorkerSender[myid=1],QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,4,network_anomaly,Zookeeper_2k
568,2015-07-30,"23:44:04,784",WARN,WorkerSender[myid=1],QuorumCnxManager,368,Cannot open channel to 3 at election address /10.10.34.13:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,4,network_anomaly,Zookeeper_2k
569,2015-07-30,"23:44:58,183",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,4,network_anomaly,Zookeeper_2k
570,2015-07-30,"23:49:40,005",WARN,RecvWorker,3:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,0,normal,Zookeeper_2k
571,2015-07-30,"23:52:26,272",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,774,Notification time out: 60000,E31,Notification time out: <*>,3,performance_issue,Zookeeper_2k
572,2015-07-31,"00:02:57,202",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.40:40996; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,4,network_anomaly,Zookeeper_2k
573,2015-07-31,"00:17:52,585",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14edfaa86f60013 with negotiated timeout 10000 for client /10.10.34.27:44600,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,0,normal,Zookeeper_2k
574,2015-07-31,"00:19:18,655",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception,4,network_anomaly,Zookeeper_2k
575,2015-07-31,"00:19:19,582",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception,4,network_anomaly,Zookeeper_2k
576,2015-07-31,"00:19:37,018",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.16:39498; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,4,network_anomaly,Zookeeper_2k
577,2015-07-31,"11:01:40,975",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.13:54485 which had sessionid 0x14edfaa86f60021,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>,4,network_anomaly,Zookeeper_2k
578,2015-07-31,"11:01:54,714",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.12:34568,E2,Accepted socket connection from /<*>:<*>,0,normal,Zookeeper_2k
579,2015-07-31,"11:01:57,854",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.25:58975; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,4,network_anomaly,Zookeeper_2k
580,2015-07-31,"11:09:01,762",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.33:39730; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,4,network_anomaly,Zookeeper_2k
581,2015-07-31,"15:31:40,971",INFO,Thread-1,QuorumCnxManager$Listener,486,My election bind port: 0.0.0.0/0.0.0.0:3888,E29,My election bind port: <*>/<*>:<*>,0,normal,Zookeeper_2k
582,2015-07-31,"15:31:40,999",INFO,WorkerSender[myid=1],QuorumCnxManager,190,"Have smaller server identifier, so dropping the connection: (2, 1)",E23,"Have smaller server identifier, so dropping the connection: (<*>, <*>)",0,normal,Zookeeper_2k
583,2015-07-31,"15:31:42,213",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumPeer,738,FOLLOWING,E18,FOLLOWING,0,normal,Zookeeper_2k
584,2015-07-31,"15:33:29,640",WARN,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,E5,Cannot open channel to <*> at election address /<*>:<*>,4,network_anomaly,Zookeeper_2k
585,2015-07-31,"19:30:07,398",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:QuorumPeer,670,LOOKING,E26,LOOKING,0,normal,Zookeeper_2k
586,2015-07-31,"19:30:07,403",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:FastLeaderElection,740,"New election. My id =  1, proposed zxid=0x700000000",E30,"New election. My id =  <*>, proposed zxid=<*>",0,normal,Zookeeper_2k
587,2015-07-31,"19:30:07,445",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:Environment,100,Server environment:host.name=mesos-master-1,E44,Server environment:<*>,0,normal,Zookeeper_2k
588,2015-07-31,"19:30:07,452",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:Follower,63,FOLLOWING - LEADER ELECTION TOOK - 49,E19,FOLLOWING - LEADER ELECTION TOOK - <*>,0,normal,Zookeeper_2k
589,2015-07-31,"21:11:05,474",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14ee3e057ed000c with negotiated timeout 10000 for client /10.10.34.37:49834,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,0,normal,Zookeeper_2k
590,2015-07-31,"21:23:08,968",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:40061,E2,Accepted socket connection from /<*>:<*>,0,normal,Zookeeper_2k
591,2015-07-31,"21:23:08,969",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:40061,E7,Client attempting to establish new session at /<*>:<*>,0,normal,Zookeeper_2k
592,2015-07-31,"21:23:10,926",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.13:39525; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,4,network_anomaly,Zookeeper_2k
593,2015-07-31,"21:23:12,897",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.35:48971; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,4,network_anomaly,Zookeeper_2k
594,2015-07-31,"21:24:43,960",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception,4,network_anomaly,Zookeeper_2k
595,2015-07-31,"21:32:18,390",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14ee3e057ed002c with negotiated timeout 10000 for client /10.10.34.19:43049,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,0,normal,Zookeeper_2k
596,2015-07-31,"21:32:20,131",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.40:58713,E7,Client attempting to establish new session at /<*>:<*>,0,normal,Zookeeper_2k
597,2015-07-31,"21:44:41,270",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.12:59661 which had sessionid 0x14ee3e057ed0027,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>,4,network_anomaly,Zookeeper_2k
598,2015-08-07,"07:27:47,425",INFO,WorkerReceiver[myid=1],FastLeaderElection,542,"Notification: 3 (n.leader), 0x700000197 (n.zxid), 0x1 (n.round), LEADING (n.state), 3 (n.sid), 0x7 (n.peerEPoch), LOOKING (my state)",E34,"Notification: <*> (n.leader), <*> (n.zxid), <*> (n.round), LEADING (n.state), <*> (n.sid), <*> (n.peerEPoch), LOOKING (my state)",0,normal,Zookeeper_2k
599,2015-08-07,"07:27:47,650",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:Follower,63,FOLLOWING - LEADER ELECTION TOOK - 238,E19,FOLLOWING - LEADER ELECTION TOOK - <*>,0,normal,Zookeeper_2k
600,2015-08-10,"17:52:39,654",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14f05578bd80002 with negotiated timeout 10000 for client /10.10.34.12:46262,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,0,normal,Zookeeper_2k
601,2015-08-10,"17:53:06,869",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception,4,network_anomaly,Zookeeper_2k
602,2015-08-10,"17:53:22,767",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.15:54175,E7,Client attempting to establish new session at /<*>:<*>,0,normal,Zookeeper_2k
603,2015-08-10,"17:53:22,870",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.16:40418; will be dropped if server is in r-o mode,E12,Connection request from old client /<*>:<*>; will be dropped if server is in r-o mode,4,network_anomaly,Zookeeper_2k
604,2015-08-10,"18:12:23,970",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.19:57338 which had sessionid 0x14f05578bd8000d,E10,Closed socket connection for client /<*>:<*> which had sessionid <*>,4,network_anomaly,Zookeeper_2k
605,2015-08-10,"18:12:24,076",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception,4,network_anomaly,Zookeeper_2k
606,2015-08-10,"18:12:24,375",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,E6,caught end of stream exception,4,network_anomaly,Zookeeper_2k
607,2015-08-10,"18:13:25,200",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14f05578bd80020 with negotiated timeout 10000 for client /10.10.34.11:38390,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,0,normal,Zookeeper_2k
608,2015-08-10,"18:23:49,901",INFO,main,DatadirCleanupManager,78,autopurge.snapRetainCount set to 3,E4,autopurge.snapRetainCount set to <*>,0,normal,Zookeeper_2k
609,2015-08-10,"18:23:50,332",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:Environment,100,Server environment:java.vendor=Oracle Corporation,E44,Server environment:<*>,0,normal,Zookeeper_2k
610,2015-08-10,"18:23:52,646",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:Learner,107,Revalidating client: 0x14f05578bd80018,E41,Revalidating client: <*>,4,network_anomaly,Zookeeper_2k
611,2015-08-10,"18:23:52,649",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:ZooKeeperServer,595,Established session 0x14f05578bd80016 with negotiated timeout 10000 for client /10.10.34.13:38490,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,0,normal,Zookeeper_2k
612,2015-08-10,"18:23:52,650",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:ZooKeeperServer,595,Established session 0x14f05578bd80013 with negotiated timeout 10000 for client /10.10.34.11:38530,E13,Established session <*> with negotiated timeout <*> for client /<*>:<*>,0,normal,Zookeeper_2k
613,2015-08-10,"18:23:52,653",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,832,Client attempting to renew session 0x14f05578bd8001b at /10.10.34.20:56374,E8,Client attempting to renew session <*> at /<*>:<*>,4,network_anomaly,Zookeeper_2k
614,2015-08-10,"18:25:22,080",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:Environment,100,"Server environment:zookeeper.version=3.4.5--1, built on 06/10/2013 17:26 GMT",E44,Server environment:<*>,0,normal,Zookeeper_2k
