log,LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate
Jun 23 04:13:08 combo su(pam_unix)[24180]: session opened for user news by (uid=0),285,Jun,23,04:13:08,combo,su(pam_unix),24180.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
Jun 23 04:13:09 combo su(pam_unix)[24180]: session closed for user news,286,Jun,23,04:13:09,combo,su(pam_unix),24180.0,session closed for user news,E101,session closed for user <*>
Jun 23 23:30:03 combo sshd(pam_unix)[26189]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,287,Jun,23,23:30:03,combo,sshd(pam_unix),26189.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
Jun 23 23:30:03 combo sshd(pam_unix)[26188]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,288,Jun,23,23:30:03,combo,sshd(pam_unix),26188.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
Jun 23 23:30:04 combo sshd(pam_unix)[26193]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,289,Jun,23,23:30:04,combo,sshd(pam_unix),26193.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
Jun 23 23:30:04 combo sshd(pam_unix)[26182]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,290,Jun,23,23:30:04,combo,sshd(pam_unix),26182.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
Jun 23 23:30:04 combo sshd(pam_unix)[26183]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,291,Jun,23,23:30:04,combo,sshd(pam_unix),26183.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
Jun 23 23:30:04 combo sshd(pam_unix)[26184]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,292,Jun,23,23:30:04,combo,sshd(pam_unix),26184.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
Jun 23 23:30:05 combo sshd(pam_unix)[26197]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,293,Jun,23,23:30:05,combo,sshd(pam_unix),26197.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
Jun 23 23:30:05 combo sshd(pam_unix)[26198]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,294,Jun,23,23:30:05,combo,sshd(pam_unix),26198.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
Jun 23 23:30:05 combo sshd(pam_unix)[26190]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,295,Jun,23,23:30:05,combo,sshd(pam_unix),26190.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root
Jun 24 04:05:34 combo su(pam_unix)[26938]: session opened for user cyrus by (uid=0),296,Jun,24,04:05:34,combo,su(pam_unix),26938.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
Jun 24 04:05:35 combo su(pam_unix)[26938]: session closed for user cyrus,297,Jun,24,04:05:35,combo,su(pam_unix),26938.0,session closed for user cyrus,E101,session closed for user <*>
Jun 24 04:05:35 combo logrotate: ALERT exited abnormally with [1],298,Jun,24,04:05:35,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1]
Jun 24 04:11:12 combo su(pam_unix)[27311]: session opened for user news by (uid=0),299,Jun,24,04:11:12,combo,su(pam_unix),27311.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
Jun 24 04:11:12 combo su(pam_unix)[27311]: session closed for user news,300,Jun,24,04:11:12,combo,su(pam_unix),27311.0,session closed for user news,E101,session closed for user <*>
Jun 24 18:55:11 combo ftpd[28568]: connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,301,Jun,24,18:55:11,combo,ftpd,28568.0,connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 24 18:55:11 combo ftpd[28566]: connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,302,Jun,24,18:55:11,combo,ftpd,28566.0,connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 24 18:55:11 combo ftpd[28562]: connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,303,Jun,24,18:55:11,combo,ftpd,28562.0,connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 24 18:55:11 combo ftpd[28563]: connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,304,Jun,24,18:55:11,combo,ftpd,28563.0,connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 24 18:55:11 combo ftpd[28565]: connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,305,Jun,24,18:55:11,combo,ftpd,28565.0,connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 24 18:55:11 combo ftpd[28564]: connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,306,Jun,24,18:55:11,combo,ftpd,28564.0,connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 24 18:55:11 combo ftpd[28567]: connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,307,Jun,24,18:55:11,combo,ftpd,28567.0,connection from 218.69.108.57 () at Fri Jun 24 18:55:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 24 18:55:18 combo ftpd[28570]: connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,308,Jun,24,18:55:18,combo,ftpd,28570.0,connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 24 18:55:18 combo ftpd[28571]: connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,309,Jun,24,18:55:18,combo,ftpd,28571.0,connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 24 18:55:18 combo ftpd[28569]: connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,310,Jun,24,18:55:18,combo,ftpd,28569.0,connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 24 18:55:18 combo ftpd[28572]: connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,311,Jun,24,18:55:18,combo,ftpd,28572.0,connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 24 18:55:18 combo ftpd[28574]: connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,312,Jun,24,18:55:18,combo,ftpd,28574.0,connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 24 18:55:18 combo ftpd[28573]: connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,313,Jun,24,18:55:18,combo,ftpd,28573.0,connection from 218.69.108.57 () at Fri Jun 24 18:55:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 25 04:04:25 combo su(pam_unix)[29690]: session opened for user cyrus by (uid=0),314,Jun,25,04:04:25,combo,su(pam_unix),29690.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>)
Jun 25 04:04:25 combo su(pam_unix)[29690]: session closed for user cyrus,315,Jun,25,04:04:25,combo,su(pam_unix),29690.0,session closed for user cyrus,E101,session closed for user <*>
Jun 25 04:04:26 combo logrotate: ALERT exited abnormally with [1],316,Jun,25,04:04:26,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1]
Jun 25 04:10:34 combo su(pam_unix)[30934]: session opened for user news by (uid=0),317,Jun,25,04:10:34,combo,su(pam_unix),30934.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>)
Jun 25 04:10:35 combo su(pam_unix)[30934]: session closed for user news,318,Jun,25,04:10:35,combo,su(pam_unix),30934.0,session closed for user news,E101,session closed for user <*>
Jun 25 04:41:49 combo sshd(pam_unix)[31031]: check pass; user unknown,319,Jun,25,04:41:49,combo,sshd(pam_unix),31031.0,check pass; user unknown,E27,check pass; user unknown
Jun 25 04:41:49 combo sshd(pam_unix)[31031]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,320,Jun,25,04:41:49,combo,sshd(pam_unix),31031.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
Jun 25 04:41:49 combo sshd(pam_unix)[31035]: check pass; user unknown,321,Jun,25,04:41:49,combo,sshd(pam_unix),31035.0,check pass; user unknown,E27,check pass; user unknown
Jun 25 04:41:49 combo sshd(pam_unix)[31035]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,322,Jun,25,04:41:49,combo,sshd(pam_unix),31035.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
Jun 25 04:41:49 combo sshd(pam_unix)[31034]: check pass; user unknown,323,Jun,25,04:41:49,combo,sshd(pam_unix),31034.0,check pass; user unknown,E27,check pass; user unknown
Jun 25 04:41:49 combo sshd(pam_unix)[31034]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,324,Jun,25,04:41:49,combo,sshd(pam_unix),31034.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
Jun 25 04:41:49 combo sshd(pam_unix)[31036]: check pass; user unknown,325,Jun,25,04:41:49,combo,sshd(pam_unix),31036.0,check pass; user unknown,E27,check pass; user unknown
Jun 25 04:41:49 combo sshd(pam_unix)[31036]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,326,Jun,25,04:41:49,combo,sshd(pam_unix),31036.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
Jun 25 04:41:51 combo sshd(pam_unix)[31025]: check pass; user unknown,327,Jun,25,04:41:51,combo,sshd(pam_unix),31025.0,check pass; user unknown,E27,check pass; user unknown
Jun 25 04:41:51 combo sshd(pam_unix)[31025]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,328,Jun,25,04:41:51,combo,sshd(pam_unix),31025.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
Jun 25 04:41:51 combo sshd(pam_unix)[31028]: check pass; user unknown,329,Jun,25,04:41:51,combo,sshd(pam_unix),31028.0,check pass; user unknown,E27,check pass; user unknown
Jun 25 04:41:51 combo sshd(pam_unix)[31028]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,330,Jun,25,04:41:51,combo,sshd(pam_unix),31028.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
Jun 25 04:41:51 combo sshd(pam_unix)[31020]: check pass; user unknown,331,Jun,25,04:41:51,combo,sshd(pam_unix),31020.0,check pass; user unknown,E27,check pass; user unknown
Jun 25 04:41:51 combo sshd(pam_unix)[31020]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,332,Jun,25,04:41:51,combo,sshd(pam_unix),31020.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
Jun 25 04:41:51 combo sshd(pam_unix)[31027]: check pass; user unknown,333,Jun,25,04:41:51,combo,sshd(pam_unix),31027.0,check pass; user unknown,E27,check pass; user unknown
Jun 25 04:41:51 combo sshd(pam_unix)[31027]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,334,Jun,25,04:41:51,combo,sshd(pam_unix),31027.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
Jun 25 04:41:51 combo sshd(pam_unix)[31021]: check pass; user unknown,335,Jun,25,04:41:51,combo,sshd(pam_unix),31021.0,check pass; user unknown,E27,check pass; user unknown
Jun 25 04:41:51 combo sshd(pam_unix)[31021]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,336,Jun,25,04:41:51,combo,sshd(pam_unix),31021.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
Jun 25 04:41:51 combo sshd(pam_unix)[31024]: check pass; user unknown,337,Jun,25,04:41:51,combo,sshd(pam_unix),31024.0,check pass; user unknown,E27,check pass; user unknown
Jun 25 04:41:51 combo sshd(pam_unix)[31024]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,338,Jun,25,04:41:51,combo,sshd(pam_unix),31024.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=massive.merukuru.org,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>
Jun 25 09:20:24 combo ftpd[31475]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,339,Jun,25,09:20:24,combo,ftpd,31475.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 25 09:20:24 combo ftpd[31477]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,340,Jun,25,09:20:24,combo,ftpd,31477.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 25 09:20:24 combo ftpd[31474]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,341,Jun,25,09:20:24,combo,ftpd,31474.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 25 09:20:24 combo ftpd[31476]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,342,Jun,25,09:20:24,combo,ftpd,31476.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 25 09:20:24 combo ftpd[31473]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,343,Jun,25,09:20:24,combo,ftpd,31473.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 25 09:20:24 combo ftpd[31467]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,344,Jun,25,09:20:24,combo,ftpd,31467.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 25 09:20:24 combo ftpd[31470]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,345,Jun,25,09:20:24,combo,ftpd,31470.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 25 09:20:24 combo ftpd[31465]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,346,Jun,25,09:20:24,combo,ftpd,31465.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 25 09:20:24 combo ftpd[31472]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,347,Jun,25,09:20:24,combo,ftpd,31472.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 25 09:20:24 combo ftpd[31468]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,348,Jun,25,09:20:24,combo,ftpd,31468.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 25 09:20:24 combo ftpd[31463]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,349,Jun,25,09:20:24,combo,ftpd,31463.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 25 09:20:24 combo ftpd[31471]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,350,Jun,25,09:20:24,combo,ftpd,31471.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 25 09:20:24 combo ftpd[31469]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,351,Jun,25,09:20:24,combo,ftpd,31469.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 25 09:20:24 combo ftpd[31462]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,352,Jun,25,09:20:24,combo,ftpd,31462.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 25 09:20:24 combo ftpd[31464]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,353,Jun,25,09:20:24,combo,ftpd,31464.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 25 09:20:24 combo ftpd[31466]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,354,Jun,25,09:20:24,combo,ftpd,31466.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 25 09:20:24 combo ftpd[31461]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,355,Jun,25,09:20:24,combo,ftpd,31461.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 25 09:20:24 combo ftpd[31460]: connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,356,Jun,25,09:20:24,combo,ftpd,31460.0,connection from 210.118.170.95 () at Sat Jun 25 09:20:24 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 25 19:25:30 combo ftpd[32328]: connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,357,Jun,25,19:25:30,combo,ftpd,32328.0,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 25 19:25:30 combo ftpd[32329]: connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,358,Jun,25,19:25:30,combo,ftpd,32329.0,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
Jun 25 19:25:30 combo ftpd[32324]: connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,359,Jun,25,19:25:30,combo,ftpd,32324.0,connection from 211.167.68.59 () at Sat Jun 25 19:25:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>
