LineId,LogId,Node,Component,State,Time,Flag,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized
627,140782,node-220,node,status,1112389862,1,not responding,E32,not responding,0,normal,HPC_2k,2005-04-02 02:41:02.000
628,140676,full,partition,status,1112346856,1,starting,E41,starting,0,normal,HPC_2k,2005-04-01 14:44:16.000
629,139541,node-231,node,status,1112055605,1,configured out,E14,configured out,0,normal,HPC_2k,2005-03-29 05:50:05.000
630,139404,node-242,node,status,1112054374,1,configured out,E14,configured out,0,normal,HPC_2k,2005-03-29 05:29:34.000
631,139086,node-228,node,status,1112051942,1,configured out,E14,configured out,0,normal,HPC_2k,2005-03-29 04:49:02.000
632,154699,node-86,node,status,1113371286,1,configured out,E14,configured out,0,normal,HPC_2k,2005-04-13 11:18:06.000
633,169348,node-35,node,status,1114098974,1,running,E38,running,0,normal,HPC_2k,2005-04-21 21:26:14.000
634,176994,node-218,node,status,1114435800,1,configured out,E14,configured out,0,normal,HPC_2k,2005-04-25 19:00:00.000
635,202074,node-210,node,status,1116448620,1,not responding,E32,not responding,0,normal,HPC_2k,2005-05-19 02:07:00.000
636,202181,node-34,node,status,1116448621,1,not responding,E32,not responding,0,normal,HPC_2k,2005-05-19 02:07:01.000
637,202342,node-165,node,status,1116448650,1,configured out,E14,configured out,0,normal,HPC_2k,2005-05-19 02:07:30.000
638,216915,node-113,node,status,1116619994,1,running,E38,running,0,normal,HPC_2k,2005-05-21 01:43:14.000
639,216956,node-154,node,status,1116619994,1,running,E38,running,0,normal,HPC_2k,2005-05-21 01:43:14.000
640,251283,node-200,node,status,1118926110,1,configured out,E14,configured out,0,normal,HPC_2k,2005-06-16 18:18:30.000
641,251334,node-254,node,status,1118926152,1,not responding,E32,not responding,0,normal,HPC_2k,2005-06-16 18:19:12.000
642,277298,full,partition,status,1120076193,1,running,E38,running,0,normal,HPC_2k,2005-06-30 01:46:33.000
643,251065,node-92,node,status,1118925810,0,configured out,E14,configured out,0,normal,HPC_2k,2005-06-16 18:13:30.000
644,284996,node-191,node,status,1120682568,1,running,E38,running,0,normal,HPC_2k,2005-07-07 02:12:48.000
645,284693,node-184,node,status,1120680817,1,configured out,E14,configured out,0,normal,HPC_2k,2005-07-07 01:43:37.000
646,284668,full,partition,status,1120680810,1,blocked,E3,blocked,3,performance_issue,HPC_2k,2005-07-07 01:43:30.000
647,846,node-95,node,status,1123709833,1,running,E38,running,0,normal,HPC_2k,2005-08-11 03:07:13.000
648,923,node-172,node,status,1123709833,1,running,E38,running,0,normal,HPC_2k,2005-08-11 03:07:13.000
649,1004,node-253,node,status,1123709833,1,running,E38,running,0,normal,HPC_2k,2005-08-11 03:07:13.000
650,14730,node-172,node,status,1124378018,1,running,E38,running,0,normal,HPC_2k,2005-08-18 20:43:38.000
651,26628,full,partition,status,1124999460,1,blocked,E3,blocked,3,performance_issue,HPC_2k,2005-08-26 01:21:00.000
652,46680,node-126,node,status,1126168979,1,running,E38,running,0,normal,HPC_2k,2005-09-08 14:12:59.000
653,46615,node-181,node,status,1126168951,1,running,E38,running,0,normal,HPC_2k,2005-09-08 14:12:31.000
654,56225,node-74,node,status,1126814969,1,running,E38,running,0,normal,HPC_2k,2005-09-16 01:39:29.000
655,56504,node-55,node,status,1126815181,1,configured out,E14,configured out,0,normal,HPC_2k,2005-09-16 01:43:01.000
656,58843,full,partition,status,1126818053,1,closing,E7,closing,0,normal,HPC_2k,2005-09-16 02:30:53.000
657,56256,node-105,node,status,1126814969,0,running,E38,running,0,normal,HPC_2k,2005-09-16 01:39:29.000
658,56261,node-110,node,status,1126814969,0,running,E38,running,0,normal,HPC_2k,2005-09-16 01:39:29.000
659,56327,node-175,node,status,1126814970,0,running,E38,running,0,normal,HPC_2k,2005-09-16 01:39:30.000
660,89931,full,partition,status,1128014704,1,running,E38,running,0,normal,HPC_2k,2005-09-29 22:55:04.000
661,98836,node-83,node,status,1128237754,1,running,E38,running,0,normal,HPC_2k,2005-10-02 12:52:34.000
662,56298,node-146,node,status,1126814970,0,running,E38,running,0,normal,HPC_2k,2005-09-16 01:39:30.000
663,56335,node-183,node,status,1126814970,0,running,E38,running,0,normal,HPC_2k,2005-09-16 01:39:30.000
664,56329,node-177,node,status,1126814970,0,running,E38,running,0,normal,HPC_2k,2005-09-16 01:39:30.000
665,56404,node-254,node,status,1126814970,0,running,E38,running,0,normal,HPC_2k,2005-09-16 01:39:30.000
666,116947,node-202,node,status,1128899526,1,running,E38,running,0,normal,HPC_2k,2005-10-10 04:42:06.000
667,56349,node-198,node,status,1126814970,1,running,E38,running,0,normal,HPC_2k,2005-09-16 01:39:30.000
668,46114,node-182,node,status,1126165404,-1,configured out,E14,configured out,0,normal,HPC_2k,2005-09-08 13:13:24.000
669,169688,node-44,node,status,1131210631,1,not responding,E32,not responding,0,normal,HPC_2k,2005-11-05 22:40:31.000
670,169664,node-40,node,status,1131210631,1,not responding,E32,not responding,0,normal,HPC_2k,2005-11-05 22:40:31.000
671,168084,full,partition,status,1131032850,1,blocked,E3,blocked,3,performance_issue,HPC_2k,2005-11-03 21:17:30.000
672,197110,node-253,node,status,1131247704,1,running,E38,running,0,normal,HPC_2k,2005-11-06 08:58:24.000
673,205176,node-15,node,status,1131532770,1,not responding,E32,not responding,0,normal,HPC_2k,2005-11-09 16:09:30.000
674,205095,full,partition,status,1131530296,1,running,E38,running,0,normal,HPC_2k,2005-11-09 15:28:16.000
675,204732,node-44,node,status,1131527920,1,active,E1,active,0,normal,HPC_2k,2005-11-09 14:48:40.000
676,203294,node-215,node,status,1131298338,1,not responding,E32,not responding,0,normal,HPC_2k,2005-11-06 23:02:18.000
677,219581,node-76,node,status,1132157850,1,configured out,E14,configured out,0,normal,HPC_2k,2005-11-16 21:47:30.000
678,220122,node-D3,domain,status,1132158690,1,not responding,E32,not responding,0,normal,HPC_2k,2005-11-16 22:01:30.000
679,260401,full,partition,status,1133290901,1,running,E38,running,0,normal,HPC_2k,2005-11-30 00:31:41.000
680,46105,full,partition,status,1126164412,-1,running,E38,running,0,normal,HPC_2k,2005-09-08 12:56:52.000
681,274783,full,partition,status,1133702160,1,blocked,E3,blocked,3,performance_issue,HPC_2k,2005-12-04 18:46:00.000
682,285000,node-11,node,status,1134656644,1,running,E38,running,0,normal,HPC_2k,2005-12-15 19:54:04.000
683,286085,node-4,node,status,1134669635,1,not responding,E32,not responding,0,normal,HPC_2k,2005-12-15 23:30:35.000
684,286957,node-162,node,status,1134670027,1,not responding,E32,not responding,0,normal,HPC_2k,2005-12-15 23:37:07.000
685,290042,node-183,node,status,1134672259,1,running,E38,running,0,normal,HPC_2k,2005-12-16 00:14:19.000
686,289977,node-127,node,status,1134672205,0,running,E38,running,0,normal,HPC_2k,2005-12-16 00:13:25.000
687,309872,full,partition,status,1135802130,1,blocked,E3,blocked,3,performance_issue,HPC_2k,2005-12-29 02:05:30.000
688,323320,node-255,node,status,1139735822,1,not responding,E32,not responding,0,normal,HPC_2k,2006-02-12 14:47:02.000
689,327050,node-7,node,status,1140098610,1,configured out,E14,configured out,0,normal,HPC_2k,2006-02-16 19:33:30.000
690,366404,node-237,node,status,1141512720,1,configured out,E14,configured out,0,normal,HPC_2k,2006-03-05 04:22:00.000
691,378400,node-232,node,status,1141679919,0,running,E38,running,0,normal,HPC_2k,2006-03-07 02:48:39.000
692,378260,node-92,node,status,1141679919,1,running,E38,running,0,normal,HPC_2k,2006-03-07 02:48:39.000
693,378195,node-27,node,status,1141679919,1,running,E38,running,0,normal,HPC_2k,2006-03-07 02:48:39.000
694,372004,node-90,node,status,1141671840,0,configured out,E14,configured out,0,normal,HPC_2k,2006-03-07 00:34:00.000
695,371954,node-40,node,status,1141671840,1,configured out,E14,configured out,0,normal,HPC_2k,2006-03-07 00:34:00.000
696,371941,node-27,node,status,1141671840,1,configured out,E14,configured out,0,normal,HPC_2k,2006-03-07 00:34:00.000
697,401242,node-145,node,status,1142533309,0,running,E38,running,0,normal,HPC_2k,2006-03-16 23:51:49.000
698,401248,node-151,node,status,1142533309,0,running,E38,running,0,normal,HPC_2k,2006-03-16 23:51:49.000
699,401202,node-104,node,status,1142533309,0,running,E38,running,0,normal,HPC_2k,2006-03-16 23:51:49.000
700,415345,node-D0,domain,status,1142942280,1,inconsistent nodesets node-31 0x1fffffffe <ok> node-0 0xfffffffe <ok> node-1 0xfffffffe <ok> node-2 0xfffffffe <ok> node-30 0xfffffffe <ok>,E20,inconsistent nodesets node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <ok> node-<*> <*> <ok><*>,5,config_error,HPC_2k,2006-03-21 17:28:00.000
701,414885,node-225,node,status,1142872170,1,configured out,E14,configured out,0,normal,HPC_2k,2006-03-20 21:59:30.000
702,401232,node-135,node,status,1142533309,1,running,E38,running,0,normal,HPC_2k,2006-03-16 23:51:49.000
703,454307,full,partition,status,1145174910,1,blocked,E3,blocked,3,performance_issue,HPC_2k,2006-04-16 13:38:30.000
704,451133,node-130,node,status,1144858896,1,running,E38,running,0,normal,HPC_2k,2006-04-12 21:51:36.000
705,459286,node-208,node,status,1145542009,1,not responding,E32,not responding,0,normal,HPC_2k,2006-04-20 19:36:49.000
706,459133,node-108,node,status,1145541960,1,configured out,E14,configured out,0,normal,HPC_2k,2006-04-20 19:36:00.000
707,463655,node-135,node,status,1145554526,0,running,E38,running,0,normal,HPC_2k,2006-04-20 23:05:26.000
708,463680,node-160,node,status,1145554526,0,running,E38,running,0,normal,HPC_2k,2006-04-20 23:05:26.000
709,463769,node-249,node,status,1145554526,0,running,E38,running,0,normal,HPC_2k,2006-04-20 23:05:26.000
710,463684,node-164,node,status,1145554526,0,running,E38,running,0,normal,HPC_2k,2006-04-20 23:05:26.000
711,2559971,gige7,gige,temperature,1073151998,1,normal,E31,normal,0,normal,HPC_2k,2004-01-03 23:16:38.000
712,2552510,gige7,gige,temperature,1072553474,1,normal,E31,normal,0,normal,HPC_2k,2003-12-28 01:01:14.000
713,2556843,gige5,gige,temperature,1072878243,1,warning,E46,warning,0,normal,HPC_2k,2003-12-31 19:14:03.000
714,2555058,gige7,gige,temperature,1072734978,1,normal,E31,normal,0,normal,HPC_2k,2003-12-30 03:26:18.000
715,2554674,gige7,gige,temperature,1072671675,1,normal,E31,normal,0,normal,HPC_2k,2003-12-29 09:51:15.000
716,2554666,gige5,gige,temperature,1072670036,1,warning,E46,warning,0,normal,HPC_2k,2003-12-29 09:23:56.000
717,2552992,node-212,node,temperature,1072633140,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2003-12-28 23:09:00.000
718,2563073,gige7,gige,temperature,1073610711,1,normal,E31,normal,0,normal,HPC_2k,2004-01-09 06:41:51.000
719,2562762,node-232,node,temperature,1073579610,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2004-01-08 22:03:30.000
720,2562656,gige7,gige,temperature,1073561505,1,normal,E31,normal,0,normal,HPC_2k,2004-01-08 17:01:45.000
721,2561340,gige7,gige,temperature,1073394404,1,normal,E31,normal,0,normal,HPC_2k,2004-01-06 18:36:44.000
722,2561239,gige4,gige,temperature,1073375350,1,critical,E15,critical,2,system_failure,HPC_2k,2004-01-06 13:19:10.000
723,2566893,gige7,gige,temperature,1074020818,1,normal,E31,normal,0,normal,HPC_2k,2004-01-14 00:36:58.000
724,2565183,gige7,gige,temperature,1073933218,1,normal,E31,normal,0,normal,HPC_2k,2004-01-13 00:16:58.000
725,2585341,gige7,gige,temperature,1074234092,1,critical,E15,critical,2,system_failure,HPC_2k,2004-01-16 11:51:32.000
726,2615431,gige7,gige,temperature,1074848953,1,normal,E31,normal,0,normal,HPC_2k,2004-01-23 14:39:13.000
727,2614737,node-166,node,temperature,1074776943,1,ambient=31,E2,ambient=<*>,0,normal,HPC_2k,2004-01-22 18:39:03.000
728,2614640,gige7,gige,temperature,1074755051,1,normal,E31,normal,0,normal,HPC_2k,2004-01-22 12:34:11.000
729,2613815,gige5,gige,temperature,1074625028,1,normal,E31,normal,0,normal,HPC_2k,2004-01-21 00:27:08.000
730,2594414,node-239,node,temperature,1074274436,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2004-01-16 23:03:56.000
731,2594419,node-235,node,temperature,1074274436,1,ambient=29,E2,ambient=<*>,0,normal,HPC_2k,2004-01-16 23:03:56.000
732,19801,gige7,gige,temperature,1076047551,1,normal,E31,normal,0,normal,HPC_2k,2004-02-06 11:35:51.000
733,40754,node-172,node,temperature,1076538724,1,ambient=26,E2,ambient=<*>,0,normal,HPC_2k,2004-02-12 04:02:04.000
734,35006,node-238,node,temperature,1076506869,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2004-02-11 19:11:09.000
735,34905,gige7,gige,temperature,1076493252,1,warning,E46,warning,0,normal,HPC_2k,2004-02-11 15:24:12.000
736,31923,gige4,gige,temperature,1076386562,1,critical,E15,critical,2,system_failure,HPC_2k,2004-02-10 09:46:02.000
737,31128,gige7,gige,temperature,1076272557,1,normal,E31,normal,0,normal,HPC_2k,2004-02-09 02:05:57.000
738,46581,node-117,node,temperature,1076546891,1,ambient=32,E2,ambient=<*>,0,normal,HPC_2k,2004-02-12 06:18:11.000
739,48065,node-41,node,temperature,1076619404,1,ambient=29,E2,ambient=<*>,0,normal,HPC_2k,2004-02-13 02:26:44.000
740,48312,gige7,gige,temperature,1076650230,1,normal,E31,normal,0,normal,HPC_2k,2004-02-13 11:00:30.000
741,80683,node-198,node,temperature,1077307801,1,ambient=33,E2,ambient=<*>,0,normal,HPC_2k,2004-02-21 01:40:01.000
742,80531,node-174,node,temperature,1077300930,1,ambient=28,E2,ambient=<*>,0,normal,HPC_2k,2004-02-20 23:45:30.000
743,77270,node-166,node,temperature,1077215565,1,ambient=31,E2,ambient=<*>,0,normal,HPC_2k,2004-02-20 00:02:45.000
744,76723,node-55,node,temperature,1077205904,1,ambient=33,E2,ambient=<*>,0,normal,HPC_2k,2004-02-19 21:21:44.000
745,74418,gige7,gige,temperature,1077159058,1,normal,E31,normal,0,normal,HPC_2k,2004-02-19 08:20:58.000
746,69858,gige7,gige,temperature,1077042957,1,warning,E46,warning,0,normal,HPC_2k,2004-02-18 00:05:57.000
747,69672,gige7,gige,temperature,1077015055,1,warning,E46,warning,0,normal,HPC_2k,2004-02-17 16:20:55.000
748,69378,gige7,gige,temperature,1076961352,1,warning,E46,warning,0,normal,HPC_2k,2004-02-17 01:25:52.000
749,61851,node-60,node,temperature,1076866153,1,ambient=31,E2,ambient=<*>,0,normal,HPC_2k,2004-02-15 22:59:13.000
750,86744,gige7,gige,temperature,1077371471,1,warning,E46,warning,0,normal,HPC_2k,2004-02-21 19:21:11.000
751,87515,gige7,gige,temperature,1077440772,1,normal,E31,normal,0,normal,HPC_2k,2004-02-22 14:36:12.000
752,94825,node-45,node,temperature,1077647048,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2004-02-24 23:54:08.000
753,90542,node-157,node,temperature,1077630300,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2004-02-24 19:15:00.000
754,88946,gige7,gige,temperature,1077576377,1,normal,E31,normal,0,normal,HPC_2k,2004-02-24 04:16:17.000
755,88671,node-148,node,temperature,1077556261,1,ambient=31,E2,ambient=<*>,0,normal,HPC_2k,2004-02-23 22:41:01.000
756,87831,gige2,gige,temperature,1077480553,1,warning,E46,warning,0,normal,HPC_2k,2004-02-23 01:39:13.000
757,87693,gige4,gige,temperature,1077462433,1,warning,E46,warning,0,normal,HPC_2k,2004-02-22 20:37:13.000
758,198942,gige5,gige,temperature,1078030594,1,normal,E31,normal,0,normal,HPC_2k,2004-02-29 10:26:34.000
759,225213,gige7,gige,temperature,1078547960,1,warning,E46,warning,0,normal,HPC_2k,2004-03-06 10:09:20.000
760,225104,gige7,gige,temperature,1078536860,1,normal,E31,normal,0,normal,HPC_2k,2004-03-06 07:04:20.000
761,224786,node-158,node,temperature,1078514733,1,ambient=31,E2,ambient=<*>,0,normal,HPC_2k,2004-03-06 00:55:33.000
762,224581,gige7,gige,temperature,1078508057,1,warning,E46,warning,0,normal,HPC_2k,2004-03-05 23:04:17.000
763,217618,node-20,node,temperature,1078468448,1,ambient=26,E2,ambient=<*>,0,normal,HPC_2k,2004-03-05 12:04:08.000
764,217370,node-54,node,temperature,1078468284,1,ambient=31,E2,ambient=<*>,0,normal,HPC_2k,2004-03-05 12:01:24.000
765,206594,gige7,gige,temperature,1078407820,1,normal,E31,normal,0,normal,HPC_2k,2004-03-04 19:13:40.000
766,204767,gige7,gige,temperature,1078361621,1,warning,E46,warning,0,normal,HPC_2k,2004-03-04 06:23:41.000
767,203383,gige6,gige,temperature,1078197816,1,normal,E31,normal,0,normal,HPC_2k,2004-03-02 08:53:36.000
768,201365,node-74,node,temperature,1078160650,1,ambient=29,E2,ambient=<*>,0,normal,HPC_2k,2004-03-01 22:34:10.000
769,199616,gige5,gige,temperature,1078110095,1,warning,E46,warning,0,normal,HPC_2k,2004-03-01 08:31:35.000
770,199198,gige7,gige,temperature,1078057114,1,warning,E46,warning,0,normal,HPC_2k,2004-02-29 17:48:34.000
771,261378,gige7,gige,temperature,1079210977,1,warning,E46,warning,0,normal,HPC_2k,2004-03-14 02:19:37.000
772,239708,node-14,node,temperature,1079019604,1,ambient=27,E2,ambient=<*>,0,normal,HPC_2k,2004-03-11 21:10:04.000
773,234084,node-240,node,temperature,1079013507,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2004-03-11 19:28:27.000
774,229917,node-20,node,temperature,1078979550,1,ambient=26,E2,ambient=<*>,0,normal,HPC_2k,2004-03-11 10:02:30.000
775,227358,gige7,gige,temperature,1078816469,1,warning,E46,warning,0,normal,HPC_2k,2004-03-09 12:44:29.000
776,226272,gige7,gige,temperature,1078672165,1,warning,E46,warning,0,normal,HPC_2k,2004-03-07 20:39:25.000
777,285818,gige7,gige,temperature,1080291435,1,normal,E31,normal,0,normal,HPC_2k,2004-03-26 14:27:15.000
778,284101,gige7,gige,temperature,1080110219,1,warning,E46,warning,0,normal,HPC_2k,2004-03-24 12:06:59.000
779,283501,gige6,gige,temperature,1080058332,1,normal,E31,normal,0,normal,HPC_2k,2004-03-23 21:42:12.000
780,289816,gige7,gige,temperature,1080845907,1,normal,E31,normal,0,normal,HPC_2k,2004-04-02 00:28:27.000
781,287985,gige7,gige,temperature,1080628083,1,normal,E31,normal,0,normal,HPC_2k,2004-03-30 11:58:03.000
782,287951,gige7,gige,temperature,1080622682,1,normal,E31,normal,0,normal,HPC_2k,2004-03-30 10:28:02.000
783,287022,gige7,gige,temperature,1080493066,1,warning,E46,warning,0,normal,HPC_2k,2004-03-28 22:27:46.000
784,295921,gige7,gige,temperature,1081524579,1,warning,E46,warning,0,normal,HPC_2k,2004-04-09 20:59:39.000
