LineId,Date,Time,Level,Process,Component,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
306,2015-10-18,"18:02:47,841",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000003_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,E14,attempt_<*> TaskAttempt Transitioned from ASSIGNED to RUNNING,0,normal,Hadoop_2k,2015-10-18 18:02:47.841,2015-10-18 18:02:47.841,18,6,18,10,1,0,0,0.0,305,188
307,2015-10-18,"18:02:47,841",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator,ATTEMPT_START task_1445144423722_0020_m_000003,E22,ATTEMPT_START task_<*>,0,normal,Hadoop_2k,2015-10-18 18:02:47.841,2015-10-18 18:02:47.841,18,6,18,10,1,0,0,0.0,306,188
308,2015-10-18,"18:02:47,841",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,task_1445144423722_0020_m_000003 Task Transitioned from SCHEDULED to RUNNING,E104,task_<*> Task Transitioned from SCHEDULED to RUNNING,0,normal,Hadoop_2k,2015-10-18 18:02:47.841,2015-10-18 18:02:47.841,18,6,18,10,1,0,0,0.0,307,188
309,2015-10-18,"18:02:48,529",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,"getResources() for application_1445144423722_0020: ask=4 release= 0 newContainers=0 finishedContainers=0 resourcelimit=<memory:0, vCores:-27> knownNMs=4",E45,"getResources() for application_<*>: ask=<*> release= <*> newContainers=<*> finishedContainers=<*> resourcelimit=<memory:<*>, vCores:<*>> knownNMs=<*>",0,normal,Hadoop_2k,2015-10-18 18:02:48.529,2015-10-18 18:02:48.529,18,6,18,10,1,0,0,0.688,308,188
311,2015-10-18,"18:02:48,544",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,E85,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,0,normal,Hadoop_2k,2015-10-18 18:02:48.544,2015-10-18 18:02:48.544,18,6,18,10,1,0,0,0.015,309,188
310,2015-10-18,"18:02:48,544",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",E83,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",2,system_failure,Hadoop_2k,2015-10-18 18:02:48.544,2015-10-18 18:02:48.544,18,6,18,10,1,0,0,0.0,310,188
312,2015-10-18,"18:02:49,372",INFO,IPC Server handler 14 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>,0,normal,Hadoop_2k,2015-10-18 18:02:49.372,2015-10-18 18:02:49.372,18,6,18,10,1,0,0,0.828,311,188
313,2015-10-18,"18:02:49,576",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",E83,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",2,system_failure,Hadoop_2k,2015-10-18 18:02:49.576,2015-10-18 18:02:49.576,18,6,18,10,1,0,0,0.204,312,188
314,2015-10-18,"18:02:49,576",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,E85,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,0,normal,Hadoop_2k,2015-10-18 18:02:49.576,2015-10-18 18:02:49.576,18,6,18,10,1,0,0,0.0,313,188
315,2015-10-18,"18:02:49,997",INFO,IPC Server handler 27 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.1066108,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>,0,normal,Hadoop_2k,2015-10-18 18:02:49.997,2015-10-18 18:02:49.997,18,6,18,10,1,0,0,0.421,314,188
316,2015-10-18,"18:02:50,216",INFO,IPC Server handler 12 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.10660437,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>,0,normal,Hadoop_2k,2015-10-18 18:02:50.216,2015-10-18 18:02:50.216,18,6,18,10,1,0,0,0.219,315,188
317,2015-10-18,"18:02:50,513",INFO,Socket Reader #1 for port 62270,SecurityLogger.org.apache.hadoop.ipc.Server,Auth successful for job_1445144423722_0020 (auth:SIMPLE),E23,Auth successful for job_<*> (auth:SIMPLE),0,normal,Hadoop_2k,2015-10-18 18:02:50.513,2015-10-18 18:02:50.513,18,6,18,10,1,0,0,0.297,316,188
318,2015-10-18,"18:02:50,560",INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,JVM with ID : jvm_1445144423722_0020_m_000005 asked for a task,E58,JVM with ID : jvm_<*> asked for a task,0,normal,Hadoop_2k,2015-10-18 18:02:50.560,2015-10-18 18:02:50.560,18,6,18,10,1,0,0,0.047,317,188
319,2015-10-18,"18:02:50,560",INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,JVM with ID: jvm_1445144423722_0020_m_000005 given task: attempt_1445144423722_0020_m_000003_0,E59,JVM with ID: jvm_<*> given task: <*>_<*>,0,normal,Hadoop_2k,2015-10-18 18:02:50.560,2015-10-18 18:02:50.560,18,6,18,10,1,0,0,0.0,318,188
320,2015-10-18,"18:02:50,622",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",E83,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",2,system_failure,Hadoop_2k,2015-10-18 18:02:50.622,2015-10-18 18:02:50.622,18,6,18,10,1,0,0,0.062,319,188
321,2015-10-18,"18:02:50,622",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,E85,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,0,normal,Hadoop_2k,2015-10-18 18:02:50.622,2015-10-18 18:02:50.622,18,6,18,10,1,0,0,0.0,320,188
322,2015-10-18,"18:02:51,654",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",E83,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",2,system_failure,Hadoop_2k,2015-10-18 18:02:51.654,2015-10-18 18:02:51.654,18,6,18,10,1,0,0,1.032,321,188
323,2015-10-18,"18:02:51,654",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,E85,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,0,normal,Hadoop_2k,2015-10-18 18:02:51.654,2015-10-18 18:02:51.654,18,6,18,10,1,0,0,0.0,322,188
324,2015-10-18,"18:02:52,716",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",E83,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",2,system_failure,Hadoop_2k,2015-10-18 18:02:52.716,2015-10-18 18:02:52.716,18,6,18,10,1,0,0,1.062,323,188
325,2015-10-18,"18:02:52,716",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,E85,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,0,normal,Hadoop_2k,2015-10-18 18:02:52.716,2015-10-18 18:02:52.716,18,6,18,10,1,0,0,0.0,324,188
326,2015-10-18,"18:02:52,841",INFO,IPC Server handler 10 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>,0,normal,Hadoop_2k,2015-10-18 18:02:52.841,2015-10-18 18:02:52.841,18,6,18,10,1,0,0,0.125,325,188
327,2015-10-18,"18:02:53,513",INFO,IPC Server handler 14 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.1066108,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>,0,normal,Hadoop_2k,2015-10-18 18:02:53.513,2015-10-18 18:02:53.513,18,6,18,10,1,0,0,0.672,326,188
328,2015-10-18,"18:02:53,685",INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.10660437,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>,0,normal,Hadoop_2k,2015-10-18 18:02:53.685,2015-10-18 18:02:53.685,18,6,18,10,1,0,0,0.172,327,188
329,2015-10-18,"18:02:53,795",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",E83,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",2,system_failure,Hadoop_2k,2015-10-18 18:02:53.795,2015-10-18 18:02:53.795,18,6,18,10,1,0,0,0.11,328,188
330,2015-10-18,"18:02:53,795",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,E85,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,0,normal,Hadoop_2k,2015-10-18 18:02:53.795,2015-10-18 18:02:53.795,18,6,18,10,1,0,0,0.0,329,188
331,2015-10-18,"18:02:54,826",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",E83,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",2,system_failure,Hadoop_2k,2015-10-18 18:02:54.826,2015-10-18 18:02:54.826,18,6,18,10,1,0,0,1.031,330,188
332,2015-10-18,"18:02:54,826",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,E85,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,0,normal,Hadoop_2k,2015-10-18 18:02:54.826,2015-10-18 18:02:54.826,18,6,18,10,1,0,0,0.0,331,188
333,2015-10-18,"18:02:55,857",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",E83,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",2,system_failure,Hadoop_2k,2015-10-18 18:02:55.857,2015-10-18 18:02:55.857,18,6,18,10,1,0,0,1.031,332,188
334,2015-10-18,"18:02:55,857",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,E85,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,0,normal,Hadoop_2k,2015-10-18 18:02:55.857,2015-10-18 18:02:55.857,18,6,18,10,1,0,0,0.0,333,188
335,2015-10-18,"18:02:56,185",INFO,IPC Server handler 8 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>,0,normal,Hadoop_2k,2015-10-18 18:02:56.185,2015-10-18 18:02:56.185,18,6,18,10,1,0,0,0.328,334,188
336,2015-10-18,"18:02:56,951",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",E83,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",2,system_failure,Hadoop_2k,2015-10-18 18:02:56.951,2015-10-18 18:02:56.951,18,6,18,10,1,0,0,0.766,335,188
337,2015-10-18,"18:02:56,951",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,E85,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,0,normal,Hadoop_2k,2015-10-18 18:02:56.951,2015-10-18 18:02:56.951,18,6,18,10,1,0,0,0.0,336,188
338,2015-10-18,"18:02:57,060",INFO,IPC Server handler 27 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.10875365,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>,0,normal,Hadoop_2k,2015-10-18 18:02:57.060,2015-10-18 18:02:57.060,18,6,18,10,1,0,0,0.109,337,188
339,2015-10-18,"18:02:57,139",INFO,IPC Server handler 8 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.10660437,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>,0,normal,Hadoop_2k,2015-10-18 18:02:57.139,2015-10-18 18:02:57.139,18,6,18,10,1,0,0,0.079,338,188
340,2015-10-18,"18:02:57,639",INFO,IPC Server handler 14 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.106493875,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>,0,normal,Hadoop_2k,2015-10-18 18:02:57.639,2015-10-18 18:02:57.639,18,6,18,10,1,0,0,0.5,339,188
342,2015-10-18,"18:02:58,014",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,E85,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,0,normal,Hadoop_2k,2015-10-18 18:02:58.014,2015-10-18 18:02:58.014,18,6,18,10,1,0,0,0.375,340,188
341,2015-10-18,"18:02:58,014",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",E83,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",2,system_failure,Hadoop_2k,2015-10-18 18:02:58.014,2015-10-18 18:02:58.014,18,6,18,10,1,0,0,0.0,341,188
343,2015-10-18,"18:02:59,061",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",E83,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",2,system_failure,Hadoop_2k,2015-10-18 18:02:59.061,2015-10-18 18:02:59.061,18,6,18,10,1,0,0,1.047,342,188
344,2015-10-18,"18:02:59,061",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,E85,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,0,normal,Hadoop_2k,2015-10-18 18:02:59.061,2015-10-18 18:02:59.061,18,6,18,10,1,0,0,0.0,343,188
345,2015-10-18,"18:02:59,654",INFO,IPC Server handler 9 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.10635664,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>,0,normal,Hadoop_2k,2015-10-18 18:02:59.654,2015-10-18 18:02:59.654,18,6,18,10,1,0,0,0.593,344,188
346,2015-10-18,"18:03:00,123",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",E83,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",2,system_failure,Hadoop_2k,2015-10-18 18:03:00.123,2015-10-18 18:03:00.123,18,6,18,10,1,0,0,0.469,345,232
347,2015-10-18,"18:03:00,123",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,E85,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,0,normal,Hadoop_2k,2015-10-18 18:03:00.123,2015-10-18 18:03:00.123,18,6,18,10,1,0,0,0.0,346,232
348,2015-10-18,"18:03:00,248",INFO,IPC Server handler 20 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.14981231,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>,0,normal,Hadoop_2k,2015-10-18 18:03:00.248,2015-10-18 18:03:00.248,18,6,18,10,1,0,0,0.125,347,232
349,2015-10-18,"18:03:00,264",INFO,IPC Server handler 5 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.13841225,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>,0,normal,Hadoop_2k,2015-10-18 18:03:00.264,2015-10-18 18:03:00.264,18,6,18,10,1,0,0,0.016,348,232
350,2015-10-18,"18:03:00,717",INFO,IPC Server handler 10 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.106493875,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>,0,normal,Hadoop_2k,2015-10-18 18:03:00.717,2015-10-18 18:03:00.717,18,6,18,10,1,0,0,0.453,349,232
351,2015-10-18,"18:03:01,201",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",E83,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",2,system_failure,Hadoop_2k,2015-10-18 18:03:01.201,2015-10-18 18:03:01.201,18,6,18,10,1,0,0,0.484,350,232
352,2015-10-18,"18:03:01,201",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,E85,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,0,normal,Hadoop_2k,2015-10-18 18:03:01.201,2015-10-18 18:03:01.201,18,6,18,10,1,0,0,0.0,351,232
353,2015-10-18,"18:03:02,279",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",E83,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",2,system_failure,Hadoop_2k,2015-10-18 18:03:02.279,2015-10-18 18:03:02.279,18,6,18,10,1,0,0,1.078,352,232
354,2015-10-18,"18:03:02,279",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,E85,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,0,normal,Hadoop_2k,2015-10-18 18:03:02.279,2015-10-18 18:03:02.279,18,6,18,10,1,0,0,0.0,353,232
355,2015-10-18,"18:03:03,154",INFO,IPC Server handler 27 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000000_0 is : 0.1430594,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>,0,normal,Hadoop_2k,2015-10-18 18:03:03.154,2015-10-18 18:03:03.154,18,6,18,10,1,0,0,0.875,354,232
357,2015-10-18,"18:03:03,373",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,E85,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,0,normal,Hadoop_2k,2015-10-18 18:03:03.373,2015-10-18 18:03:03.373,18,6,18,10,1,0,0,0.219,355,232
356,2015-10-18,"18:03:03,373",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",E83,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",2,system_failure,Hadoop_2k,2015-10-18 18:03:03.373,2015-10-18 18:03:03.373,18,6,18,10,1,0,0,0.0,356,232
358,2015-10-18,"18:03:03,576",INFO,IPC Server handler 14 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000001_0 is : 0.19084874,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>,0,normal,Hadoop_2k,2015-10-18 18:03:03.576,2015-10-18 18:03:03.576,18,6,18,10,1,0,0,0.203,357,232
359,2015-10-18,"18:03:03,795",INFO,IPC Server handler 27 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000003_0 is : 0.106493875,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>,0,normal,Hadoop_2k,2015-10-18 18:03:03.795,2015-10-18 18:03:03.795,18,6,18,10,1,0,0,0.219,358,232
360,2015-10-18,"18:03:03,795",INFO,IPC Server handler 27 on 62270,org.apache.hadoop.mapred.TaskAttemptListenerImpl,Progress of TaskAttempt attempt_1445144423722_0020_m_000002_0 is : 0.17293417,E80,Progress of TaskAttempt attempt_<*> is : <*>.<*>,0,normal,Hadoop_2k,2015-10-18 18:03:03.795,2015-10-18 18:03:03.795,18,6,18,10,1,0,0,0.0,359,232
361,2015-10-18,"18:03:04,451",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",E83,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",2,system_failure,Hadoop_2k,2015-10-18 18:03:04.451,2015-10-18 18:03:04.451,18,6,18,10,1,0,0,0.656,360,232
362,2015-10-18,"18:03:04,451",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,E85,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,0,normal,Hadoop_2k,2015-10-18 18:03:04.451,2015-10-18 18:03:04.451,18,6,18,10,1,0,0,0.0,361,232
363,2015-10-18,"18:03:05,514",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:0, vCores:-27>",E83,"Recalculating schedule, headroom=<memory:<*>, vCores:<*>>",2,system_failure,Hadoop_2k,2015-10-18 18:03:05.514,2015-10-18 18:03:05.514,18,6,18,10,1,0,0,1.063,362,232
364,2015-10-18,"18:03:05,514",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,E85,Reduce slow start threshold not met. completedMapsForReduceSlowstart <*>,0,normal,Hadoop_2k,2015-10-18 18:03:05.514,2015-10-18 18:03:05.514,18,6,18,10,1,0,0,0.0,363,232
