LineId,Label,Timestamp,Date,User,Month,Day,Time,Location,Component,PID,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
563,-,1131566709,2005.11.09,tbird-admin1,Nov,9,12:05:09,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:09.000,2025-11-09 12:05:09,12,6,9,11,1,1,0,1.0,562,107
565,-,1131566711,2005.11.09,tbird-admin1,Nov,9,12:05:11,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:11.000,2025-11-09 12:05:11,12,6,9,11,1,1,0,2.0,563,107
564,-,1131566711,2005.11.09,tbird-admin1,Nov,9,12:05:11,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:11.000,2025-11-09 12:05:11,12,6,9,11,1,1,0,0.0,564,107
566,-,1131566712,2005.11.09,#32#,Nov,9,12:05:12,#32#/#32#,snmpd,1964.0,Received SNMP packet(s) from #34#,E98,Received SNMP packet(s) from #<*>#,0,normal,Thunderbird_2k,2025-11-09 12:05:12.000,2025-11-09 12:05:12,12,6,9,11,1,1,0,1.0,565,107
567,-,1131566712,2005.11.09,dn386,Nov,9,12:05:12,dn386/dn386,ntpd,330.0,"synchronized to 10.100.30.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:05:12.000,2025-11-09 12:05:12,12,6,9,11,1,1,0,0.0,566,107
568,-,1131566712,2005.11.09,tbird-sm1,Nov,9,12:05:12,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change,0,normal,Thunderbird_2k,2025-11-09 12:05:12.000,2025-11-09 12:05:12,12,6,9,11,1,1,0,0.0,567,107
569,-,1131566712,2005.11.09,tbird-sm1,Nov,9,12:05:12,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required,0,normal,Thunderbird_2k,2025-11-09 12:05:12.000,2025-11-09 12:05:12,12,6,9,11,1,1,0,0.0,568,107
570,-,1131566713,2005.11.09,cn375,Nov,9,12:05:13,cn375/cn375,ntpd,10237.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:05:13.000,2025-11-09 12:05:13,12,6,9,11,1,1,0,1.0,569,107
571,-,1131566713,2005.11.09,dn354,Nov,9,12:05:13,dn354/dn354,ntpd,32234.0,"synchronized to 10.100.28.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:05:13.000,2025-11-09 12:05:13,12,6,9,11,1,1,0,0.0,570,107
572,-,1131566713,2005.11.09,tbird-admin1,Nov,9,12:05:13,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:13.000,2025-11-09 12:05:13,12,6,9,11,1,1,0,0.0,571,107
573,-,1131566713,2005.11.09,tbird-admin1,Nov,9,12:05:13,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:13.000,2025-11-09 12:05:13,12,6,9,11,1,1,0,0.0,572,107
574,-,1131566714,2005.11.09,bn703,Nov,9,12:05:14,bn703/bn703,ntpd,21338.0,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:05:14.000,2025-11-09 12:05:14,12,6,9,11,1,1,0,1.0,573,107
575,-,1131566714,2005.11.09,tbird-admin1,Nov,9,12:05:14,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:14.000,2025-11-09 12:05:14,12,6,9,11,1,1,0,0.0,574,107
576,-,1131566715,2005.11.09,tbird-admin1,Nov,9,12:05:15,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:15.000,2025-11-09 12:05:15,12,6,9,11,1,1,0,1.0,575,107
577,-,1131566716,2005.11.09,cn622,Nov,9,12:05:16,cn622/cn622,ntpd,18517.0,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:05:16.000,2025-11-09 12:05:16,12,6,9,11,1,1,0,1.0,576,107
578,-,1131566716,2005.11.09,dn406,Nov,9,12:05:16,dn406/dn406,ntpd,31933.0,"synchronized to 10.100.28.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:05:16.000,2025-11-09 12:05:16,12,6,9,11,1,1,0,0.0,577,107
579,-,1131566717,2005.11.09,tbird-admin1,Nov,9,12:05:17,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,RRD_update (/var/lib/ganglia/rrds/D Nodes/dn731/pkts_out.rrd): illegal attempt to update using time 1131563117 when last update time is 1131563117 (minimum one second step),E111,RRD_update (/var/lib/ganglia/rrds/<*>.rrd): illegal attempt to update using time <*> when last update time is <*> (minimum one second step),0,normal,Thunderbird_2k,2025-11-09 12:05:17.000,2025-11-09 12:05:17,12,6,9,11,1,1,0,1.0,578,107
581,-,1131566718,2005.11.09,tbird-admin1,Nov,9,12:05:18,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:18.000,2025-11-09 12:05:18,12,6,9,11,1,1,0,1.0,579,107
580,-,1131566718,2005.11.09,cn838,Nov,9,12:05:18,cn838/cn838,ntpd,28059.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:05:18.000,2025-11-09 12:05:18,12,6,9,11,1,1,0,0.0,580,107
582,-,1131566719,2005.11.09,tbird-admin1,Nov,9,12:05:19,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:19.000,2025-11-09 12:05:19,12,6,9,11,1,1,0,1.0,581,107
583,-,1131566721,2005.11.09,tbird-admin1,Nov,9,12:05:21,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:21.000,2025-11-09 12:05:21,12,6,9,11,1,1,0,2.0,582,107
584,-,1131566722,2005.11.09,cn327,Nov,9,12:05:22,cn327/cn327,ntpd,23021.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:05:22.000,2025-11-09 12:05:22,12,6,9,11,1,1,0,1.0,583,107
585,-,1131566722,2005.11.09,tbird-sm1,Nov,9,12:05:22,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,0,normal,Thunderbird_2k,2025-11-09 12:05:22.000,2025-11-09 12:05:22,12,6,9,11,1,1,0,0.0,584,107
586,-,1131566723,2005.11.09,cn665,Nov,9,12:05:23,cn665/cn665,ntpd,23982.0,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:05:23.000,2025-11-09 12:05:23,12,6,9,11,1,1,0,1.0,585,107
587,-,1131566723,2005.11.09,tbird-admin1,Nov,9,12:05:23,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:23.000,2025-11-09 12:05:23,12,6,9,11,1,1,0,0.0,586,107
588,-,1131566723,2005.11.09,tbird-admin1,Nov,9,12:05:23,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:23.000,2025-11-09 12:05:23,12,6,9,11,1,1,0,0.0,587,107
589,-,1131566724,2005.11.09,tbird-admin1,Nov,9,12:05:24,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:24.000,2025-11-09 12:05:24,12,6,9,11,1,1,0,1.0,588,107
590,-,1131566725,2005.11.09,tbird-admin1,Nov,9,12:05:25,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:25.000,2025-11-09 12:05:25,12,6,9,11,1,1,0,1.0,589,107
591,-,1131566726,2005.11.09,tbird-admin1,Nov,9,12:05:26,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:26.000,2025-11-09 12:05:26,12,6,9,11,1,1,0,1.0,590,107
592,-,1131566726,2005.11.09,tbird-sm1,Nov,9,12:05:26,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change,0,normal,Thunderbird_2k,2025-11-09 12:05:26.000,2025-11-09 12:05:26,12,6,9,11,1,1,0,0.0,591,107
593,-,1131566726,2005.11.09,tbird-sm1,Nov,9,12:05:26,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required,0,normal,Thunderbird_2k,2025-11-09 12:05:26.000,2025-11-09 12:05:26,12,6,9,11,1,1,0,0.0,592,107
598,-,1131566727,2005.11.09,tbird-admin1,Nov,9,12:05:27,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:27.000,2025-11-09 12:05:27,12,6,9,11,1,1,0,1.0,593,107
597,-,1131566727,2005.11.09,dn948,Nov,9,12:05:27,dn948/dn948,ntpd,25162.0,"synchronized to 10.100.28.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:05:27.000,2025-11-09 12:05:27,12,6,9,11,1,1,0,0.0,594,107
596,-,1131566727,2005.11.09,cn92,Nov,9,12:05:27,cn92/cn92,ntpd,19774.0,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:05:27.000,2025-11-09 12:05:27,12,6,9,11,1,1,0,0.0,595,107
595,-,1131566727,2005.11.09,cn290,Nov,9,12:05:27,cn290/cn290,ntpd,23984.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:05:27.000,2025-11-09 12:05:27,12,6,9,11,1,1,0,0.0,596,107
594,-,1131566727,2005.11.09,cn269,Nov,9,12:05:27,cn269/cn269,ntpd,12178.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:05:27.000,2025-11-09 12:05:27,12,6,9,11,1,1,0,0.0,597,107
599,-,1131566728,2005.11.09,tbird-admin1,Nov,9,12:05:28,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:28.000,2025-11-09 12:05:28,12,6,9,11,1,1,0,1.0,598,107
600,-,1131566729,2005.11.09,tbird-admin1,Nov,9,12:05:29,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:29.000,2025-11-09 12:05:29,12,6,9,11,1,1,0,1.0,599,107
601,-,1131566729,2005.11.09,tbird-admin1,Nov,9,12:05:29,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:29.000,2025-11-09 12:05:29,12,6,9,11,1,1,0,0.0,600,107
602,-,1131566729,2005.11.09,tbird-admin1,Nov,9,12:05:29,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:29.000,2025-11-09 12:05:29,12,6,9,11,1,1,0,0.0,601,107
603,-,1131566730,2005.11.09,cn92,Nov,9,12:05:30,cn92/cn92,ntpd,19774.0,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:05:30.000,2025-11-09 12:05:30,12,6,9,11,1,1,0,1.0,602,107
604,-,1131566731,2005.11.09,tbird-admin1,Nov,9,12:05:31,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:31.000,2025-11-09 12:05:31,12,6,9,11,1,1,0,1.0,603,107
605,-,1131566731,2005.11.09,tbird-admin1,Nov,9,12:05:31,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:31.000,2025-11-09 12:05:31,12,6,9,11,1,1,0,0.0,604,107
606,-,1131566733,2005.11.09,cn16,Nov,9,12:05:33,cn16/cn16,ntpd,15426.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:05:33.000,2025-11-09 12:05:33,12,6,9,11,1,1,0,2.0,605,107
607,-,1131566733,2005.11.09,cn315,Nov,9,12:05:33,cn315/cn315,ntpd,23358.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:05:33.000,2025-11-09 12:05:33,12,6,9,11,1,1,0,0.0,606,107
608,-,1131566734,2005.11.09,cn670,Nov,9,12:05:34,cn670/cn670,ntpd,18560.0,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:05:34.000,2025-11-09 12:05:34,12,6,9,11,1,1,0,1.0,607,107
611,-,1131566736,2005.11.09,tbird-admin1,Nov,9,12:05:36,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:36.000,2025-11-09 12:05:36,12,6,9,11,1,1,0,2.0,608,107
612,-,1131566736,2005.11.09,tbird-sm1,Nov,9,12:05:36,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,0,normal,Thunderbird_2k,2025-11-09 12:05:36.000,2025-11-09 12:05:36,12,6,9,11,1,1,0,0.0,609,107
609,-,1131566736,2005.11.09,bn263,Nov,9,12:05:36,bn263/bn263,ntpd,23720.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:05:36.000,2025-11-09 12:05:36,12,6,9,11,1,1,0,0.0,610,107
610,-,1131566736,2005.11.09,tbird-admin1,Nov,9,12:05:36,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_B6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:36.000,2025-11-09 12:05:36,12,6,9,11,1,1,0,0.0,611,107
613,-,1131566737,2005.11.09,tbird-admin1,Nov,9,12:05:37,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:37.000,2025-11-09 12:05:37,12,6,9,11,1,1,0,1.0,612,107
614,-,1131566738,2005.11.09,tbird-admin1,Nov,9,12:05:38,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:38.000,2025-11-09 12:05:38,12,6,9,11,1,1,0,1.0,613,107
615,-,1131566739,2005.11.09,tbird-admin1,Nov,9,12:05:39,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:39.000,2025-11-09 12:05:39,12,6,9,11,1,1,0,1.0,614,107
616,-,1131566739,2005.11.09,tbird-admin1,Nov,9,12:05:39,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:39.000,2025-11-09 12:05:39,12,6,9,11,1,1,0,0.0,615,107
617,-,1131566739,2005.11.09,tbird-admin1,Nov,9,12:05:39,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:39.000,2025-11-09 12:05:39,12,6,9,11,1,1,0,0.0,616,107
618,-,1131566740,2005.11.09,dn393,Nov,9,12:05:40,dn393/dn393,ntpd,4696.0,"synchronized to 10.100.28.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:05:40.000,2025-11-09 12:05:40,12,6,9,11,1,1,0,1.0,617,107
619,-,1131566740,2005.11.09,tbird-sm1,Nov,9,12:05:40,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change,0,normal,Thunderbird_2k,2025-11-09 12:05:40.000,2025-11-09 12:05:40,12,6,9,11,1,1,0,0.0,618,107
620,-,1131566740,2005.11.09,tbird-sm1,Nov,9,12:05:40,src@tbird-sm1,ib_sm.x,24904.0,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required,0,normal,Thunderbird_2k,2025-11-09 12:05:40.000,2025-11-09 12:05:40,12,6,9,11,1,1,0,0.0,619,107
621,-,1131566741,2005.11.09,bn285,Nov,9,12:05:41,bn285/bn285,ntpd,23597.0,"synchronized to 10.100.12.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:05:41.000,2025-11-09 12:05:41,12,6,9,11,1,1,0,1.0,620,107
622,-,1131566741,2005.11.09,cn697,Nov,9,12:05:41,cn697/cn697,ntpd,19486.0,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:05:41.000,2025-11-09 12:05:41,12,6,9,11,1,1,0,0.0,621,107
623,-,1131566742,2005.11.09,tbird-admin1,Nov,9,12:05:42,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:42.000,2025-11-09 12:05:42,12,6,9,11,1,1,0,1.0,622,107
624,-,1131566742,2005.11.09,tbird-admin1,Nov,9,12:05:42,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_A3] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:42.000,2025-11-09 12:05:42,12,6,9,11,1,1,0,0.0,623,107
625,-,1131566743,2005.11.09,tbird-admin1,Nov,9,12:05:43,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:43.000,2025-11-09 12:05:43,12,6,9,11,1,1,0,1.0,624,107
626,-,1131566744,2005.11.09,dn800,Nov,9,12:05:44,dn800/dn800,ntpd,542.0,"synchronized to 10.100.28.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:05:44.000,2025-11-09 12:05:44,12,6,9,11,1,1,0,1.0,625,107
627,-,1131566745,2005.11.09,bn174,Nov,9,12:05:45,bn174/bn174,ntpd,21683.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:05:45.000,2025-11-09 12:05:45,12,6,9,11,1,1,0,1.0,626,107
629,-,1131566746,2005.11.09,tbird-admin1,Nov,9,12:05:46,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_C2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:46.000,2025-11-09 12:05:46,12,6,9,11,1,1,0,1.0,627,107
628,-,1131566746,2005.11.09,cn826,Nov,9,12:05:46,cn826/cn826,ntpd,29220.0,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>",0,normal,Thunderbird_2k,2025-11-09 12:05:46.000,2025-11-09 12:05:46,12,6,9,11,1,1,0,0.0,628,107
630,-,1131566748,2005.11.09,tbird-admin1,Nov,9,12:05:48,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,data_thread() got not answer from any [Thunderbird_D8] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource,0,normal,Thunderbird_2k,2025-11-09 12:05:48.000,2025-11-09 12:05:48,12,6,9,11,1,1,0,2.0,629,107
631,-,1131566749,2005.11.09,tbird-admin1,Nov,9,12:05:49,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682.0,RRD_update (/var/lib/ganglia/rrds/D Nodes/dn731/pkts_out.rrd): illegal attempt to update using time 1131563149 when last update time is 1131563149 (minimum one second step),E111,RRD_update (/var/lib/ganglia/rrds/<*>.rrd): illegal attempt to update using time <*> when last update time is <*> (minimum one second step),0,normal,Thunderbird_2k,2025-11-09 12:05:49.000,2025-11-09 12:05:49,12,6,9,11,1,1,0,1.0,630,107
