LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
445,Jun,29,04:03:10,combo,su(pam_unix),13665.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k,2025-06-29 04:03:10.000,2025-06-29 04:03:10,4,6,29,6,1,0,1,2447.0,444,3
446,Jun,29,04:03:11,combo,su(pam_unix),13665.0,session closed for user cyrus,E101,session closed for user <*>,1,security_anomaly,Linux_2k,2025-06-29 04:03:11.000,2025-06-29 04:03:11,4,6,29,6,1,0,1,1.0,445,3
447,Jun,29,04:03:12,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],1,security_anomaly,Linux_2k,2025-06-29 04:03:12.000,2025-06-29 04:03:12,4,6,29,6,1,0,1,1.0,446,3
448,Jun,29,04:09:29,combo,su(pam_unix),14891.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k,2025-06-29 04:09:29.000,2025-06-29 04:09:29,4,6,29,6,1,0,1,377.0,447,2
449,Jun,29,04:09:30,combo,su(pam_unix),14891.0,session closed for user news,E101,session closed for user <*>,1,security_anomaly,Linux_2k,2025-06-29 04:09:30.000,2025-06-29 04:09:30,4,6,29,6,1,0,1,1.0,448,2
450,Jun,29,10:08:19,combo,sshd(pam_unix),15481.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-06-29 10:08:19.000,2025-06-29 10:08:19,10,6,29,6,1,1,0,21529.0,449,10
451,Jun,29,10:08:19,combo,sshd(pam_unix),15477.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-06-29 10:08:19.000,2025-06-29 10:08:19,10,6,29,6,1,1,0,0.0,450,10
452,Jun,29,10:08:19,combo,sshd(pam_unix),15479.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-06-29 10:08:19.000,2025-06-29 10:08:19,10,6,29,6,1,1,0,0.0,451,10
453,Jun,29,10:08:19,combo,sshd(pam_unix),15478.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-06-29 10:08:19.000,2025-06-29 10:08:19,10,6,29,6,1,1,0,0.0,452,10
454,Jun,29,10:08:19,combo,sshd(pam_unix),15480.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-06-29 10:08:19.000,2025-06-29 10:08:19,10,6,29,6,1,1,0,0.0,453,10
455,Jun,29,10:08:19,combo,sshd(pam_unix),15476.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-06-29 10:08:19.000,2025-06-29 10:08:19,10,6,29,6,1,1,0,0.0,454,10
456,Jun,29,10:08:19,combo,sshd(pam_unix),15488.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-06-29 10:08:19.000,2025-06-29 10:08:19,10,6,29,6,1,1,0,0.0,455,10
457,Jun,29,10:08:20,combo,sshd(pam_unix),15490.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-06-29 10:08:20.000,2025-06-29 10:08:20,10,6,29,6,1,1,0,1.0,456,10
458,Jun,29,10:08:20,combo,sshd(pam_unix),15491.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-06-29 10:08:20.000,2025-06-29 10:08:20,10,6,29,6,1,1,0,0.0,457,10
459,Jun,29,10:08:20,combo,sshd(pam_unix),15492.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=csnsu.nsuok.edu  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-06-29 10:08:20.000,2025-06-29 10:08:20,10,6,29,6,1,1,0,0.0,458,10
464,Jun,29,10:48:01,combo,ftpd,15544.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:01 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-29 10:48:01.000,2025-06-29 10:48:01,10,6,29,6,1,1,0,2381.0,459,23
463,Jun,29,10:48:01,combo,ftpd,15542.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:01 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-29 10:48:01.000,2025-06-29 10:48:01,10,6,29,6,1,1,0,0.0,460,23
465,Jun,29,10:48:01,combo,ftpd,15545.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:01 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-29 10:48:01.000,2025-06-29 10:48:01,10,6,29,6,1,1,0,0.0,461,23
461,Jun,29,10:48:01,combo,ftpd,15543.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:01 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-29 10:48:01.000,2025-06-29 10:48:01,10,6,29,6,1,1,0,0.0,462,23
460,Jun,29,10:48:01,combo,ftpd,15547.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:01 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-29 10:48:01.000,2025-06-29 10:48:01,10,6,29,6,1,1,0,0.0,463,23
462,Jun,29,10:48:01,combo,ftpd,15546.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:01 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-29 10:48:01.000,2025-06-29 10:48:01,10,6,29,6,1,1,0,0.0,464,23
466,Jun,29,10:48:05,combo,ftpd,15548.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:05 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-29 10:48:05.000,2025-06-29 10:48:05,10,6,29,6,1,1,0,4.0,465,23
467,Jun,29,10:48:06,combo,ftpd,15549.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:06 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-29 10:48:06.000,2025-06-29 10:48:06,10,6,29,6,1,1,0,1.0,466,23
468,Jun,29,10:48:06,combo,ftpd,15550.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:06 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-29 10:48:06.000,2025-06-29 10:48:06,10,6,29,6,1,1,0,0.0,467,23
469,Jun,29,10:48:06,combo,ftpd,15551.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:06 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-29 10:48:06.000,2025-06-29 10:48:06,10,6,29,6,1,1,0,0.0,468,23
472,Jun,29,10:48:08,combo,ftpd,15554.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:08 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-29 10:48:08.000,2025-06-29 10:48:08,10,6,29,6,1,1,0,2.0,469,23
471,Jun,29,10:48:08,combo,ftpd,15553.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:08 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-29 10:48:08.000,2025-06-29 10:48:08,10,6,29,6,1,1,0,0.0,470,23
470,Jun,29,10:48:08,combo,ftpd,15552.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:08 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-29 10:48:08.000,2025-06-29 10:48:08,10,6,29,6,1,1,0,0.0,471,23
473,Jun,29,10:48:10,combo,ftpd,15555.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-29 10:48:10.000,2025-06-29 10:48:10,10,6,29,6,1,1,0,2.0,472,23
474,Jun,29,10:48:12,combo,ftpd,15556.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:12 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-29 10:48:12.000,2025-06-29 10:48:12,10,6,29,6,1,1,0,2.0,473,23
475,Jun,29,10:48:12,combo,ftpd,15557.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:12 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-29 10:48:12.000,2025-06-29 10:48:12,10,6,29,6,1,1,0,0.0,474,23
476,Jun,29,10:48:13,combo,ftpd,15558.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:13 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-29 10:48:13.000,2025-06-29 10:48:13,10,6,29,6,1,1,0,1.0,475,23
477,Jun,29,10:48:15,combo,ftpd,15559.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:15 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-29 10:48:15.000,2025-06-29 10:48:15,10,6,29,6,1,1,0,2.0,476,23
478,Jun,29,10:48:17,combo,ftpd,15560.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:17 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-29 10:48:17.000,2025-06-29 10:48:17,10,6,29,6,1,1,0,2.0,477,23
479,Jun,29,10:48:17,combo,ftpd,15561.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:17 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-29 10:48:17.000,2025-06-29 10:48:17,10,6,29,6,1,1,0,0.0,478,23
480,Jun,29,10:48:18,combo,ftpd,15562.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:18 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-29 10:48:18.000,2025-06-29 10:48:18,10,6,29,6,1,1,0,1.0,479,23
481,Jun,29,10:48:20,combo,ftpd,15563.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:20 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-29 10:48:20.000,2025-06-29 10:48:20,10,6,29,6,1,1,0,2.0,480,23
482,Jun,29,10:48:21,combo,ftpd,15564.0,connection from 208.62.55.75 () at Wed Jun 29 10:48:21 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-29 10:48:21.000,2025-06-29 10:48:21,10,6,29,6,1,1,0,1.0,481,23
483,Jun,29,12:11:53,combo,sshd(pam_unix),15692.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-06-29 12:11:53.000,2025-06-29 12:11:53,12,6,29,6,1,1,0,5012.0,482,5
484,Jun,29,12:11:55,combo,sshd(pam_unix),15694.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-06-29 12:11:55.000,2025-06-29 12:11:55,12,6,29,6,1,1,0,2.0,483,5
485,Jun,29,12:11:57,combo,sshd(pam_unix),15696.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-06-29 12:11:57.000,2025-06-29 12:11:57,12,6,29,6,1,1,0,2.0,484,5
486,Jun,29,12:11:59,combo,sshd(pam_unix),15698.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-06-29 12:11:59.000,2025-06-29 12:11:59,12,6,29,6,1,1,0,2.0,485,5
487,Jun,29,12:11:59,combo,sshd(pam_unix),15700.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-06-29 12:11:59.000,2025-06-29 12:11:59,12,6,29,6,1,1,0,0.0,486,5
488,Jun,29,12:12:01,combo,sshd(pam_unix),15702.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-06-29 12:12:01.000,2025-06-29 12:12:01,12,6,29,6,1,1,0,2.0,487,8
489,Jun,29,12:12:02,combo,sshd(pam_unix),15704.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-06-29 12:12:02.000,2025-06-29 12:12:02,12,6,29,6,1,1,0,1.0,488,8
490,Jun,29,12:12:03,combo,sshd(pam_unix),15706.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-06-29 12:12:03.000,2025-06-29 12:12:03,12,6,29,6,1,1,0,1.0,489,8
491,Jun,29,12:12:03,combo,sshd(pam_unix),15708.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-06-29 12:12:03.000,2025-06-29 12:12:03,12,6,29,6,1,1,0,0.0,490,8
492,Jun,29,12:12:05,combo,sshd(pam_unix),15710.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-06-29 12:12:05.000,2025-06-29 12:12:05,12,6,29,6,1,1,0,2.0,491,8
493,Jun,29,12:12:05,combo,sshd(pam_unix),15712.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-06-29 12:12:05.000,2025-06-29 12:12:05,12,6,29,6,1,1,0,0.0,492,8
494,Jun,29,12:12:06,combo,sshd(pam_unix),15714.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-06-29 12:12:06.000,2025-06-29 12:12:06,12,6,29,6,1,1,0,1.0,493,8
495,Jun,29,12:12:10,combo,sshd(pam_unix),15716.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=h64-187-1-131.gtconnect.net  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-06-29 12:12:10.000,2025-06-29 12:12:10,12,6,29,6,1,1,0,4.0,494,8
502,Jun,29,14:44:35,combo,ftpd,15921.0,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-29 14:44:35.000,2025-06-29 14:44:35,14,6,29,6,1,1,0,9145.0,495,7
501,Jun,29,14:44:35,combo,ftpd,15920.0,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-29 14:44:35.000,2025-06-29 14:44:35,14,6,29,6,1,1,0,0.0,496,7
500,Jun,29,14:44:35,combo,ftpd,15923.0,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-29 14:44:35.000,2025-06-29 14:44:35,14,6,29,6,1,1,0,0.0,497,7
499,Jun,29,14:44:35,combo,ftpd,15919.0,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-29 14:44:35.000,2025-06-29 14:44:35,14,6,29,6,1,1,0,0.0,498,7
498,Jun,29,14:44:35,combo,ftpd,15918.0,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-29 14:44:35.000,2025-06-29 14:44:35,14,6,29,6,1,1,0,0.0,499,7
497,Jun,29,14:44:35,combo,ftpd,15922.0,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-29 14:44:35.000,2025-06-29 14:44:35,14,6,29,6,1,1,0,0.0,500,7
496,Jun,29,14:44:35,combo,ftpd,15917.0,connection from 210.223.97.117 () at Wed Jun 29 14:44:35 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k,2025-06-29 14:44:35.000,2025-06-29 14:44:35,14,6,29,6,1,1,0,0.0,501,7
503,Jun,30,04:03:41,combo,su(pam_unix),17407.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k,2025-06-30 04:03:41.000,2025-06-30 04:03:41,4,0,30,6,0,0,1,47946.0,502,3
504,Jun,30,04:03:42,combo,su(pam_unix),17407.0,session closed for user cyrus,E101,session closed for user <*>,1,security_anomaly,Linux_2k,2025-06-30 04:03:42.000,2025-06-30 04:03:42,4,0,30,6,0,0,1,1.0,503,3
505,Jun,30,04:03:43,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],1,security_anomaly,Linux_2k,2025-06-30 04:03:43.000,2025-06-30 04:03:43,4,0,30,6,0,0,1,1.0,504,3
506,Jun,30,04:09:30,combo,su(pam_unix),17778.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k,2025-06-30 04:09:30.000,2025-06-30 04:09:30,4,0,30,6,0,0,1,347.0,505,2
507,Jun,30,04:09:31,combo,su(pam_unix),17778.0,session closed for user news,E101,session closed for user <*>,1,security_anomaly,Linux_2k,2025-06-30 04:09:31.000,2025-06-30 04:09:31,4,0,30,6,0,0,1,1.0,506,2
509,Jun,30,12:48:38,combo,sshd(pam_unix),18559.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,2025-06-30 12:48:38.000,2025-06-30 12:48:38,12,0,30,6,0,1,0,31147.0,507,16
508,Jun,30,12:48:38,combo,sshd(pam_unix),18559.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k,2025-06-30 12:48:38.000,2025-06-30 12:48:38,12,0,30,6,0,1,0,0.0,508,16
523,Jun,30,12:48:41,combo,sshd(pam_unix),18546.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,2025-06-30 12:48:41.000,2025-06-30 12:48:41,12,0,30,6,0,1,0,3.0,509,16
522,Jun,30,12:48:41,combo,sshd(pam_unix),18546.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k,2025-06-30 12:48:41.000,2025-06-30 12:48:41,12,0,30,6,0,1,0,0.0,510,16
521,Jun,30,12:48:41,combo,sshd(pam_unix),18548.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,2025-06-30 12:48:41.000,2025-06-30 12:48:41,12,0,30,6,0,1,0,0.0,511,16
520,Jun,30,12:48:41,combo,sshd(pam_unix),18548.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k,2025-06-30 12:48:41.000,2025-06-30 12:48:41,12,0,30,6,0,1,0,0.0,512,16
519,Jun,30,12:48:41,combo,sshd(pam_unix),18545.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,2025-06-30 12:48:41.000,2025-06-30 12:48:41,12,0,30,6,0,1,0,0.0,513,16
518,Jun,30,12:48:41,combo,sshd(pam_unix),18545.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k,2025-06-30 12:48:41.000,2025-06-30 12:48:41,12,0,30,6,0,1,0,0.0,514,16
517,Jun,30,12:48:41,combo,sshd(pam_unix),18549.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,2025-06-30 12:48:41.000,2025-06-30 12:48:41,12,0,30,6,0,1,0,0.0,515,16
516,Jun,30,12:48:41,combo,sshd(pam_unix),18549.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k,2025-06-30 12:48:41.000,2025-06-30 12:48:41,12,0,30,6,0,1,0,0.0,516,16
515,Jun,30,12:48:41,combo,sshd(pam_unix),18547.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,2025-06-30 12:48:41.000,2025-06-30 12:48:41,12,0,30,6,0,1,0,0.0,517,16
514,Jun,30,12:48:41,combo,sshd(pam_unix),18547.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k,2025-06-30 12:48:41.000,2025-06-30 12:48:41,12,0,30,6,0,1,0,0.0,518,16
513,Jun,30,12:48:41,combo,sshd(pam_unix),18550.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,2025-06-30 12:48:41.000,2025-06-30 12:48:41,12,0,30,6,0,1,0,0.0,519,16
512,Jun,30,12:48:41,combo,sshd(pam_unix),18550.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k,2025-06-30 12:48:41.000,2025-06-30 12:48:41,12,0,30,6,0,1,0,0.0,520,16
511,Jun,30,12:48:41,combo,sshd(pam_unix),18557.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=biblioteka.wsi.edu.pl,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,2025-06-30 12:48:41.000,2025-06-30 12:48:41,12,0,30,6,0,1,0,0.0,521,16
510,Jun,30,12:48:41,combo,sshd(pam_unix),18557.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k,2025-06-30 12:48:41.000,2025-06-30 12:48:41,12,0,30,6,0,1,0,0.0,522,16
524,Jun,30,19:03:00,combo,sshd(pam_unix),19088.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,E18,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,1,security_anomaly,Linux_2k,2025-06-30 19:03:00.000,2025-06-30 19:03:00,19,0,30,6,0,0,0,22459.0,523,10
