LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
475,Jul,3,11:56:05,authorMacBook-Pro,com.apple.WebKit.WebContent,32778,,[11:56:05.232] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,E12,[<*>:<*>:<*>.<*>] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,1,performance_issue,Mac_2k,2025-07-03 11:56:05.000,2025-07-03 11:56:05,11,3,3,7,0,1,0,276.0,474,1
476,Jul,3,11:58:00,authorMacBook-Pro,com.apple.WebKit.WebContent,32778,,[11:58:00.829] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,E12,[<*>:<*>:<*>.<*>] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,1,performance_issue,Mac_2k,2025-07-03 11:58:00.000,2025-07-03 11:58:00,11,3,3,7,0,1,0,115.0,475,2
477,Jul,3,11:58:36,authorMacBook-Pro,com.apple.WebKit.WebContent,32778,,[11:58:36.563] itemasync_CopyProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line 2092,E18,[<*>:<*>:<*>.<*>] itemasync_CopyProperty signalled err=<*> (kFigBaseObjectError_Invalidated) (invalidated) at <*> line <*>,1,system_failure,Mac_2k,2025-07-03 11:58:36.000,2025-07-03 11:58:36,11,3,3,7,0,1,0,36.0,476,2
478,Jul,3,12:02:22,authorMacBook-Pro,com.apple.WebKit.WebContent,32778,,[12:02:22.126] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/LegibleOutput/FigAgglomerator.c line 92,E17,[<*>:<*>:<*>.<*>] FigAgglomeratorSetObjectForKey signalled err=<*> (kFigStringConformerError_ParamErr) (NULL key) at <*> line <*>,0,normal,Mac_2k,2025-07-03 12:02:22.000,2025-07-03 12:02:22,12,3,3,7,0,1,0,226.0,477,1
479,Jul,3,12:03:48,authorMacBook-Pro,com.apple.WebKit.WebContent,32778,,[12:03:48.669] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,E12,[<*>:<*>:<*>.<*>] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,1,performance_issue,Mac_2k,2025-07-03 12:03:48.000,2025-07-03 12:03:48,12,3,3,7,0,1,0,86.0,478,1
480,Jul,3,12:04:32,authorMacBook-Pro,com.apple.WebKit.WebContent,32778,,[12:04:32.065] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,E12,[<*>:<*>:<*>.<*>] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,1,performance_issue,Mac_2k,2025-07-03 12:04:32.000,2025-07-03 12:04:32,12,3,3,7,0,1,0,44.0,479,1
481,Jul,3,12:11:47,authorMacBook-Pro,com.apple.WebKit.WebContent,32778,,[12:11:47.043] itemasync_CopyProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line 2092,E18,[<*>:<*>:<*>.<*>] itemasync_CopyProperty signalled err=<*> (kFigBaseObjectError_Invalidated) (invalidated) at <*> line <*>,1,system_failure,Mac_2k,2025-07-03 12:11:47.000,2025-07-03 12:11:47,12,3,3,7,0,1,0,435.0,480,1
482,Jul,3,12:22:42,authorMacBook-Pro,com.apple.WebKit.WebContent,32778,,[12:22:42.202] itemasync_SetProperty signalled err=-12785 (kFigBaseObjectError_Invalidated) (invalidated) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/Player/FigPlayer_Async.c line 2306,E19,[<*>:<*>:<*>.<*>] itemasync_SetProperty signalled err=<*> (kFigBaseObjectError_Invalidated) (invalidated) at <*> line <*>,1,system_failure,Mac_2k,2025-07-03 12:22:42.000,2025-07-03 12:22:42,12,3,3,7,0,1,0,655.0,481,1
483,Jul,3,12:31:16,authorMacBook-Pro,ntpd,207,,wake time set -0.855670 s,E339,wake time set <*> s,0,normal,Mac_2k,2025-07-03 12:31:16.000,2025-07-03 12:31:16,12,3,3,7,0,1,0,514.0,482,2
484,Jul,3,12:31:55,authorMacBook-Pro,kernel,0,,"Opened file /var/log/SleepWakeStacks.bin, size 172032, extents 1, maxio 2000000 ssd 1",E280,"Opened file <*>, size <*>, extents <*>, maxio <*> ssd <*>",0,normal,Mac_2k,2025-07-03 12:31:55.000,2025-07-03 12:31:55,12,3,3,7,0,1,0,39.0,483,2
485,Jul,3,12:35:55,authorMacBook-Pro,locationd,82,,"NETWORK: no response from server, reachability, 2, queryRetries, 0",E270,"NETWORK: no response from server, reachability, <*>, queryRetries, <*>",0,normal,Mac_2k,2025-07-03 12:35:55.000,2025-07-03 12:35:55,12,3,3,7,0,1,0,240.0,484,2
486,Jul,3,12:35:56,authorMacBook-Pro,kernel,0,,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",E61,"<*>::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",0,normal,Mac_2k,2025-07-03 12:35:56.000,2025-07-03 12:35:56,12,3,3,7,0,1,0,1.0,485,2
487,Jul,3,12:36:01,authorMacBook-Pro,symptomsd,215,,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,E44,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,0,normal,Mac_2k,2025-07-03 12:36:01.000,2025-07-03 12:36:01,12,3,3,7,0,1,0,5.0,486,4
488,Jul,3,12:36:01,authorMacBook-Pro,kernel,0,,"Unexpected payload found for message 9, dataLen 0",E327,"Unexpected payload found for message <*>, dataLen <*>",1,system_failure,Mac_2k,2025-07-03 12:36:01.000,2025-07-03 12:36:01,12,3,3,7,0,1,0,0.0,487,4
489,Jul,3,12:36:38,calvisitor-10-105-160-237,corecaptured,33373,,CCFile::captureLog,E167,CCFile::captureLog,0,normal,Mac_2k,2025-07-03 12:36:38.000,2025-07-03 12:36:38,12,3,3,7,0,1,0,37.0,488,4
490,Jul,3,12:36:44,calvisitor-10-105-160-237,kernel,0,,en0: Supported channels 1 2 3 4 5 6 7 8 9 10 11 12 13 36 40 44 48 52 56 60 64 100 104 108 112 116 120 124 128 132 136 140 144 149 153 157 161,E210,en0: Supported channels <*>,1,security_anomaly,Mac_2k,2025-07-03 12:36:44.000,2025-07-03 12:36:44,12,3,3,7,0,1,0,6.0,489,4
491,Jul,3,12:54:59,calvisitor-10-105-160-237,AddressBookSourceSync,33405,,Unrecognized attribute value: t:AbchPersonItemType,E328,Unrecognized attribute value: t:AbchPersonItemType,0,normal,Mac_2k,2025-07-03 12:54:59.000,2025-07-03 12:54:59,12,3,3,7,0,1,0,1095.0,490,1
492,Jul,3,12:55:31,calvisitor-10-105-160-237,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,E120,AppleCamIn::systemWakeCall - messageType = <*>,0,normal,Mac_2k,2025-07-03 12:55:31.000,2025-07-03 12:55:31,12,3,3,7,0,1,0,32.0,491,1
493,Jul,3,13:21:50,calvisitor-10-105-160-237,kernel,0,,ARPT: 681387.132167: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,E127,ARPT: <*>.<*>: AirPort_<*>::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,0,normal,Mac_2k,2025-07-03 13:21:50.000,2025-07-03 13:21:50,13,3,3,7,0,1,0,1579.0,492,1
494,Jul,3,13:31:32,calvisitor-10-105-160-237,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,E120,AppleCamIn::systemWakeCall - messageType = <*>,0,normal,Mac_2k,2025-07-03 13:31:32.000,2025-07-03 13:31:32,13,3,3,7,0,1,0,582.0,493,4
495,Jul,3,13:31:32,calvisitor-10-105-160-237,kernel,0,,ARPT: 681446.072377: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],E124,ARPT: <*>.<*>: AirPort_<*>::platformWoWEnable: WWEN[disable],0,normal,Mac_2k,2025-07-03 13:31:32.000,2025-07-03 13:31:32,13,3,3,7,0,1,0,0.0,494,4
496,Jul,3,13:31:35,calvisitor-10-105-160-237,CrashReporterSupportHelper,252,,Internal name did not resolve to internal address!,E247,Internal name did not resolve to internal address!,1,security_anomaly,Mac_2k,2025-07-03 13:31:35.000,2025-07-03 13:31:35,13,3,3,7,0,1,0,3.0,495,4
497,Jul,3,13:31:51,calvisitor-10-105-160-237,com.apple.AddressBook.InternetAccountsBridge,33427,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,E203,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,1,network_anomaly,Mac_2k,2025-07-03 13:31:51.000,2025-07-03 13:31:51,13,3,3,7,0,1,0,16.0,496,4
498,Jul,3,13:39:50,calvisitor-10-105-160-237,com.apple.xpc.launchd,1,com.apple.WebKit.Networking.A546008E-07AF-4FFC-8FF8-D8FD260359D9[33438],Service exited with abnormal code: 1,E307,Service exited with abnormal code: <*>,1,system_failure,Mac_2k,2025-07-03 13:39:50.000,2025-07-03 13:39:50,13,3,3,7,0,1,0,479.0,497,1
499,Jul,3,13:40:27,calvisitor-10-105-160-237,wirelessproxd,75,,Central manager is not powered on,E181,Central manager is not powered on,0,normal,Mac_2k,2025-07-03 13:40:27.000,2025-07-03 13:40:27,13,3,3,7,0,1,0,37.0,498,1
501,Jul,3,13:48:22,authorMacBook-Pro,configd,53,,"setting hostname to ""authorMacBook-Pro.local""",E311,"setting hostname to ""<*>""",0,normal,Mac_2k,2025-07-03 13:48:22.000,2025-07-03 13:48:22,13,3,3,7,0,1,0,475.0,499,3
500,Jul,3,13:48:22,calvisitor-10-105-160-237,kernel,0,,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = 6,E55,<*>::<*> - retries = <*>,1,security_anomaly,Mac_2k,2025-07-03 13:48:22.000,2025-07-03 13:48:22,13,3,3,7,0,1,0,0.0,500,3
502,Jul,3,13:48:39,calvisitor-10-105-160-237,corecaptured,33452,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-03_13,48,39.362458]-CCIOReporter-002.xml, Current File [2017-07-03_13,48,39.362458]-CCIOReporter-002.xml",E172,"CCFile::captureLogRun Skipping current file Dir file [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>, Current File [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>",0,normal,Mac_2k,2025-07-03 13:48:39.000,2025-07-03 13:48:39,13,3,3,7,0,1,0,17.0,501,3
503,Jul,3,13:50:09,authorMacBook-Pro,networkd,195,,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! QQ.10018 tc20795 14.17.42.14:14000,E49,__<*>-[NETClientConnection <*>]_block_invoke CI46 - Hit by torpedo! <*>.<*> tc<*> <*>:<*>,1,security_anomaly,Mac_2k,2025-07-03 13:50:09.000,2025-07-03 13:50:09,13,3,3,7,0,1,0,90.0,502,3
504,Jul,3,13:50:14,authorMacBook-Pro,corecaptured,33452,,"CCFile::copyFile fileName is [2017-07-03_13,48,39.308188]-io80211Family-002.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-03_13,48,39.308188]-io80211Family-002.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_13,50,14.954481]=AssocFail:sts:2_rsn:0/IO80211AWDLPeerManager//[2017-07-03_13,48,39.308188]-io80211Family-002.pcapng",E174,"CCFile::copyFile fileName is [<*>-<*>-<*>_<*>,<*>,<*>.<*>]-<*>, source path:<*>, dest path:<*>",0,normal,Mac_2k,2025-07-03 13:50:14.000,2025-07-03 13:50:14,13,3,3,7,0,1,0,5.0,503,3
505,Jul,3,13:50:15,authorMacBook-Pro,kernel,0,,ARPT: 682068.402171: framerdy 0x0 bmccmd 7 framecnt 1024,E133,ARPT: <*>.<*>: framerdy <*> bmccmd <*> framecnt <*>,0,normal,Mac_2k,2025-07-03 13:50:15.000,2025-07-03 13:50:15,13,3,3,7,0,1,0,1.0,504,3
506,Jul,3,13:51:03,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 20835 failed: 3 - No network route,E318,tcp_connection_handle_connect_conditions_bad <*> failed: <*> - No network route,1,network_anomaly,Mac_2k,2025-07-03 13:51:03.000,2025-07-03 13:51:03,13,3,3,7,0,1,0,48.0,505,3
507,Jul,3,13:51:03,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 20851 failed: 3 - No network route,E318,tcp_connection_handle_connect_conditions_bad <*> failed: <*> - No network route,1,network_anomaly,Mac_2k,2025-07-03 13:51:03.000,2025-07-03 13:51:03,13,3,3,7,0,1,0,0.0,506,3
508,Jul,3,13:51:32,calvisitor-10-105-160-237,com.apple.AddressBook.InternetAccountsBridge,33469,,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,E202,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:<*> Err:<*> Errno:<*> Operation not permitted,1,network_anomaly,Mac_2k,2025-07-03 13:51:32.000,2025-07-03 13:51:32,13,3,3,7,0,1,0,29.0,507,3
509,Jul,3,13:53:27,authorMacBook-Pro,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from SUSPENDED to AUTO,E60,<*>::setAwdlOperatingMode Setting the AWDL operation mode from SUSPENDED to AUTO,0,normal,Mac_2k,2025-07-03 13:53:27.000,2025-07-03 13:53:27,13,3,3,7,0,1,0,115.0,508,3
510,Jul,3,13:53:39,calvisitor-10-105-160-237,kernel,0,,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",E61,"<*>::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",0,normal,Mac_2k,2025-07-03 13:53:39.000,2025-07-03 13:53:39,13,3,3,7,0,1,0,12.0,509,3
511,Jul,3,13:53:53,calvisitor-10-105-160-237,sandboxd,129,[33476],com.apple.Addres(33476) deny network-outbound /private/var/run/mDNSResponder,E52,<*>(<*>) deny network-outbound /private/var/run/mDNSResponder,1,security_anomaly,Mac_2k,2025-07-03 13:53:53.000,2025-07-03 13:53:53,13,3,3,7,0,1,0,14.0,510,3
512,Jul,3,13:54:18,calvisitor-10-105-160-237,identityservicesd,272,,<IMMacNotificationCenterManager: 0x7ff1b2e00ba0>:   DND Enabled: YES,E104,<IMMacNotificationCenterManager: <*>>:   DND Enabled: YES,0,normal,Mac_2k,2025-07-03 13:54:18.000,2025-07-03 13:54:18,13,3,3,7,0,1,0,25.0,511,4
513,Jul,3,13:54:35,calvisitor-10-105-160-237,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,E305,send_datagram_available_ping: pid <*> failed to act on a ping it dequeued before timing out.,1,performance_issue,Mac_2k,2025-07-03 13:54:35.000,2025-07-03 13:54:35,13,3,3,7,0,1,0,17.0,512,4
514,Jul,3,13:54:36,calvisitor-10-105-160-237,symptomsd,215,,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,E44,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,0,normal,Mac_2k,2025-07-03 13:54:36.000,2025-07-03 13:54:36,13,3,3,7,0,1,0,1.0,513,4
515,Jul,3,13:54:53,calvisitor-10-105-160-237,kernel,0,,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from SUSPENDED to AUTO,E60,<*>::setAwdlOperatingMode Setting the AWDL operation mode from SUSPENDED to AUTO,0,normal,Mac_2k,2025-07-03 13:54:53.000,2025-07-03 13:54:53,13,3,3,7,0,1,0,17.0,514,4
516,Jul,3,13:55:56,calvisitor-10-105-160-237,sharingd,30299,,13:55:56.094 : Starting AirDrop server for user 501 on wake,E72,<*>:<*>:<*>.<*> : Starting AirDrop server for user <*> on wake,0,normal,Mac_2k,2025-07-03 13:55:56.000,2025-07-03 13:55:56,13,3,3,7,0,1,0,63.0,515,1
517,Jul,3,14:20:59,calvisitor-10-105-160-237,kernel,0,,Sandbox: com.apple.Addres(33493) deny(1) network-outbound /private/var/run/mDNSResponder,E300,Sandbox: <*>(<*>) deny(<*>) network-outbound /private/var/run/mDNSResponder,1,security_anomaly,Mac_2k,2025-07-03 14:20:59.000,2025-07-03 14:20:59,14,3,3,7,0,1,0,1503.0,516,1
518,Jul,3,14:34:22,calvisitor-10-105-160-237,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,E120,AppleCamIn::systemWakeCall - messageType = <*>,0,normal,Mac_2k,2025-07-03 14:34:22.000,2025-07-03 14:34:22,14,3,3,7,0,1,0,803.0,517,1
519,Jul,3,14:35:17,calvisitor-10-105-160-237,kernel,0,,ARPT: 682406.173418: wl0: setup_keepalive: Remote IP: 17.249.28.77,E147,ARPT: <*>.<*>: wl0: setup_keepalive: Remote IP: <*>,0,normal,Mac_2k,2025-07-03 14:35:17.000,2025-07-03 14:35:17,14,3,3,7,0,1,0,55.0,518,1
520,Jul,3,14:47:59,calvisitor-10-105-160-237,kernel,0,,"ARPT: 682407.704265: wl0: wl_update_tcpkeep_seq: Original Seq: 1181052579, Ack: 1862377178, Win size: 4096",E149,"ARPT: <*>.<*>: wl0: wl_update_tcpkeep_seq: Original Seq: <*>, Ack: <*>, Win size: <*>",0,normal,Mac_2k,2025-07-03 14:47:59.000,2025-07-03 14:47:59,14,3,3,7,0,1,0,762.0,519,2
521,Jul,3,14:47:59,calvisitor-10-105-160-237,kernel,0,,"RTC: Maintenance 2017/7/3 21:47:58, sleep 2017/7/3 21:35:20",E295,"RTC: Maintenance <*>/<*>/<*> <*>:<*>:<*>, sleep <*>/<*>/<*> <*>:<*>:<*>",0,normal,Mac_2k,2025-07-03 14:47:59.000,2025-07-03 14:47:59,14,3,3,7,0,1,0,0.0,520,2
522,Jul,3,14:48:22,calvisitor-10-105-160-237,kernel,0,,Sandbox: com.apple.Addres(33508) deny(1) network-outbound /private/var/run/mDNSResponder,E300,Sandbox: <*>(<*>) deny(<*>) network-outbound /private/var/run/mDNSResponder,1,security_anomaly,Mac_2k,2025-07-03 14:48:22.000,2025-07-03 14:48:22,14,3,3,7,0,1,0,23.0,521,1
523,Jul,3,15:01:36,calvisitor-10-105-160-237,kernel,0,,ARPT: 682466.260119: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,E139,ARPT: <*>.<*>: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,0,normal,Mac_2k,2025-07-03 15:01:36.000,2025-07-03 15:01:36,15,3,3,7,0,1,0,794.0,522,4
524,Jul,3,15:01:36,calvisitor-10-105-160-237,Dock,307,,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=0 (null)/(null) opts=(null) when=2017-07-03 22:01:36 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #319),E48,-[UABestAppSuggestionManager notifyBestAppChanged:type:options:bundleIdentifier:activityType:dynamicIdentifier:when:confidence:deviceName:deviceIdentifier:deviceType:] (null) UASuggestedActionType=<*> (null)/(null) opts=(null) when=<*>,0,normal,Mac_2k,2025-07-03 15:01:36.000,2025-07-03 15:01:36,15,3,3,7,0,1,0,0.0,523,4
525,Jul,3,15:01:36,calvisitor-10-105-160-237,kernel,0,,ARPT: 682468.243050: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,E127,ARPT: <*>.<*>: AirPort_<*>::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,0,normal,Mac_2k,2025-07-03 15:01:36.000,2025-07-03 15:01:36,15,3,3,7,0,1,0,0.0,524,4
526,Jul,3,15:01:36,calvisitor-10-105-160-237,kernel,0,,ARPT: 682468.243133: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],E124,ARPT: <*>.<*>: AirPort_<*>::platformWoWEnable: WWEN[disable],0,normal,Mac_2k,2025-07-03 15:01:36.000,2025-07-03 15:01:36,15,3,3,7,0,1,0,0.0,525,4
527,Jul,3,15:15:13,calvisitor-10-105-160-237,kernel,0,,Bluetooth -- LE is supported - Disable LE meta event,E157,Bluetooth -- LE is supported - Disable LE meta event,1,security_anomaly,Mac_2k,2025-07-03 15:15:13.000,2025-07-03 15:15:13,15,3,3,7,0,1,0,817.0,526,3
528,Jul,3,15:15:31,calvisitor-10-105-160-237,secd,276,,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",E313,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",1,security_anomaly,Mac_2k,2025-07-03 15:15:31.000,2025-07-03 15:15:31,15,3,3,7,0,1,0,18.0,527,3
529,Jul,3,15:15:34,calvisitor-10-105-160-237,com.apple.AddressBook.InternetAccountsBridge,33518,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,E203,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,1,network_anomaly,Mac_2k,2025-07-03 15:15:34.000,2025-07-03 15:15:34,15,3,3,7,0,1,0,3.0,528,3
530,Jul,3,15:28:51,calvisitor-10-105-160-237,com.apple.WebKit.WebContent,32778,,"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of 4812 bytes @ 358800 took 1.053312 secs. to complete, 5 reads >= 1 sec.",E99,"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of <*> bytes @ <*> took <*>.<*> <*> to complete, <*> reads >= <*> sec.",0,normal,Mac_2k,2025-07-03 15:28:51.000,2025-07-03 15:28:51,15,3,3,7,0,1,0,797.0,529,2
531,Jul,3,15:28:56,calvisitor-10-105-160-237,kernel,0,,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,E54,<*>::<*> - intel_rp = <*> dlla_reporting_supported = <*>,1,security_anomaly,Mac_2k,2025-07-03 15:28:56.000,2025-07-03 15:28:56,15,3,3,7,0,1,0,5.0,530,2
532,Jul,3,15:42:36,calvisitor-10-105-160-237,sandboxd,129,[33523],com.apple.Addres(33523) deny network-outbound /private/var/run/mDNSResponder,E52,<*>(<*>) deny network-outbound /private/var/run/mDNSResponder,1,security_anomaly,Mac_2k,2025-07-03 15:42:36.000,2025-07-03 15:42:36,15,3,3,7,0,1,0,820.0,531,2
533,Jul,3,15:42:59,calvisitor-10-105-160-237,kernel,0,,ARPT: 682634.998705: wl0: setup_keepalive: Remote IP: 17.249.28.93,E147,ARPT: <*>.<*>: wl0: setup_keepalive: Remote IP: <*>,0,normal,Mac_2k,2025-07-03 15:42:59.000,2025-07-03 15:42:59,15,3,3,7,0,1,0,23.0,532,2
534,Jul,3,15:46:27,calvisitor-10-105-160-237,kernel,0,,AppleCamIn::wakeEventHandlerThread,E121,AppleCamIn::wakeEventHandlerThread,0,normal,Mac_2k,2025-07-03 15:46:27.000,2025-07-03 15:46:27,15,3,3,7,0,1,0,208.0,533,5
535,Jul,3,15:46:27,authorMacBook-Pro,kernel,0,,ARPT: 682638.445688: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,E127,ARPT: <*>.<*>: AirPort_<*>::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,0,normal,Mac_2k,2025-07-03 15:46:27.000,2025-07-03 15:46:27,15,3,3,7,0,1,0,0.0,534,5
536,Jul,3,15:46:28,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,E41,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,0,normal,Mac_2k,2025-07-03 15:46:28.000,2025-07-03 15:46:28,15,3,3,7,0,1,0,1.0,535,5
537,Jul,3,15:46:29,authorMacBook-Pro,UserEventAgent,43,,Captive: [CNInfoNetworkActive:1748] en0: SSID 'CalVisitor' making interface primary (cache indicates network not captive),E162,Captive: [CNInfoNetworkActive:<*>] en0: SSID 'CalVisitor' making interface primary (cache indicates network not captive),0,normal,Mac_2k,2025-07-03 15:46:29.000,2025-07-03 15:46:29,15,3,3,7,0,1,0,1.0,536,5
538,Jul,3,15:46:31,calvisitor-10-105-160-237,configd,53,,network changed: v4(en0:10.105.160.237) v6(en0!:2607:f140:6000:8:f1dc:a608:863:19ad) DNS Proxy SMB,E266,network changed: <*>(<*>:<*>) <*>(<*>) DNS Proxy SMB,1,network_anomaly,Mac_2k,2025-07-03 15:46:31.000,2025-07-03 15:46:31,15,3,3,7,0,1,0,2.0,537,5
539,Jul,3,15:47:12,calvisitor-10-105-160-237,corecaptured,33533,,Received Capture Event,E294,Received Capture Event,0,normal,Mac_2k,2025-07-03 15:47:12.000,2025-07-03 15:47:12,15,3,3,7,0,1,0,41.0,538,5
540,Jul,3,15:47:13,calvisitor-10-105-160-237,corecaptured,33533,,"CCFile::captureLog Received Capture notice id: 1499122032.492037, reason = AuthFail:sts:5_rsn:0",E171,"CCFile::captureLog Received Capture notice id: <*>, reason = AuthFail:sts:<NUM>_rsn:<NUM>",1,security_anomaly,Mac_2k,2025-07-03 15:47:13.000,2025-07-03 15:47:13,15,3,3,7,0,1,0,1.0,539,5
