LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
371,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:02:50.203,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage",0,normal,OpenStack_2k,2017-05-16 00:02:50.203,2017-05-16 00:02:50.203,0,1,16,5,0,0,1,0.001,370,129
372,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:02:50.381,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27,Active base files: <*>,0,normal,OpenStack_2k,2017-05-16 00:02:50.381,2017-05-16 00:02:50.381,0,1,16,5,0,0,1,0.178,371,129
373,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:02:50.764,25746,INFO,nova.osapi_compute.wsgi.server,req-6e4f4f57-ce56-4885-956a-dc1235c5afb2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4072819",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:02:50.764,2017-05-16 00:02:50.764,0,1,16,5,0,0,1,0.383,372,129
374,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:02:51.020,25746,INFO,nova.osapi_compute.wsgi.server,req-964322ee-29e9-4c5d-a07c-9d30a2f01ee2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2523489",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:02:51.020,2017-05-16 00:02:51.020,0,1,16,5,0,0,1,0.256,373,129
375,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:02:52.299,25746,INFO,nova.osapi_compute.wsgi.server,req-6264d86e-7a74-4647-a528-8e476a256e94 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2726710",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:02:52.299,2017-05-16 00:02:52.299,0,1,16,5,0,0,1,1.279,374,129
376,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:02:52.572,25746,INFO,nova.osapi_compute.wsgi.server,req-08190bc9-9cd6-4d14-a825-06421a17de6c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2684422",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:02:52.572,2017-05-16 00:02:52.572,0,1,16,5,0,0,1,0.273,375,129
377,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:02:53.856,25746,INFO,nova.osapi_compute.wsgi.server,req-17ee8196-ec23-4adc-acc9-4c24686d8b68 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2791021",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:02:53.856,2017-05-16 00:02:53.856,0,1,16,5,0,0,1,1.284,376,129
378,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:02:54.125,25746,INFO,nova.osapi_compute.wsgi.server,req-efe668bd-0162-4b21-b1c0-d962abc9f6ba 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2633080",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:02:54.125,2017-05-16 00:02:54.125,0,1,16,5,0,0,1,0.269,377,129
379,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:02:55.399,25746,INFO,nova.osapi_compute.wsgi.server,req-1ea0f0f5-7810-4564-b77e-b6729aec28e8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2678630",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:02:55.399,2017-05-16 00:02:55.399,0,1,16,5,0,0,1,1.274,378,129
380,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:02:55.541,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E34,image <*> at (<*>): checking,0,normal,OpenStack_2k,2017-05-16 00:02:55.541,2017-05-16 00:02:55.541,0,1,16,5,0,0,1,0.142,379,129
381,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:02:55.542,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage",0,normal,OpenStack_2k,2017-05-16 00:02:55.542,2017-05-16 00:02:55.542,0,1,16,5,0,0,1,0.001,380,129
382,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:02:55.621,25743,INFO,nova.api.openstack.compute.server_external_events,req-e265ea4c-ba4b-44f0-b086-7420e34e17cb f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,Creating event network-vif-plugged:1cf11429-1563-4f6c-823c-91ba6e0f6675 for instance 95960536-049b-41f6-9049-05fc479b6a7c,E31,Creating event network-vif-plugged:<*>-<*>-<*>-<*>-<*> for instance <*>,0,normal,OpenStack_2k,2017-05-16 00:02:55.621,2017-05-16 00:02:55.621,0,1,16,5,0,0,1,0.079,381,129
383,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:02:55.626,25743,INFO,nova.osapi_compute.wsgi.server,req-e265ea4c-ba4b-44f0-b086-7420e34e17cb f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.0867331",E26,"<*> ""POST <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:02:55.626,2017-05-16 00:02:55.626,0,1,16,5,0,0,1,0.005,382,129
384,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:02:55.637,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 95960536-049b-41f6-9049-05fc479b6a7c] VM Resumed (Lifecycle Event),E21,[instance: <*>] VM Resumed (Lifecycle Event),0,normal,OpenStack_2k,2017-05-16 00:02:55.637,2017-05-16 00:02:55.637,0,1,16,5,0,0,1,0.011,383,129
385,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:02:55.646,2931,INFO,nova.virt.libvirt.driver,-,[instance: 95960536-049b-41f6-9049-05fc479b6a7c] Instance spawned successfully.,E9,[instance: <*>] Instance spawned successfully.,0,normal,OpenStack_2k,2017-05-16 00:02:55.646,2017-05-16 00:02:55.646,0,1,16,5,0,0,1,0.009,384,129
386,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:02:55.647,2931,INFO,nova.compute.manager,req-d38f479d-9bb9-4276-9688-52607e8fd350 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 95960536-049b-41f6-9049-05fc479b6a7c] Took 19.71 seconds to spawn the instance on the hypervisor.,E15,[instance: <*>] Took <*>.<*> seconds to spawn the instance on the hypervisor.,0,normal,OpenStack_2k,2017-05-16 00:02:55.647,2017-05-16 00:02:55.647,0,1,16,5,0,0,1,0.001,385,129
387,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:02:55.673,25746,INFO,nova.osapi_compute.wsgi.server,req-4115658f-3cd0-4dc0-9025-dbf0e4581302 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2711699",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:02:55.673,2017-05-16 00:02:55.673,0,1,16,5,0,0,1,0.026,386,129
388,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:02:55.733,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27,Active base files: <*>,0,normal,OpenStack_2k,2017-05-16 00:02:55.733,2017-05-16 00:02:55.733,0,1,16,5,0,0,1,0.06,387,129
390,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:02:55.757,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 95960536-049b-41f6-9049-05fc479b6a7c] VM Resumed (Lifecycle Event),E21,[instance: <*>] VM Resumed (Lifecycle Event),0,normal,OpenStack_2k,2017-05-16 00:02:55.757,2017-05-16 00:02:55.757,0,1,16,5,0,0,1,0.024,388,129
389,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:02:55.757,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 95960536-049b-41f6-9049-05fc479b6a7c] During sync_power_state the instance has a pending task (spawning). Skip.,E7,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.,0,normal,OpenStack_2k,2017-05-16 00:02:55.757,2017-05-16 00:02:55.757,0,1,16,5,0,0,1,0.0,389,129
391,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:02:55.778,2931,INFO,nova.compute.manager,req-d38f479d-9bb9-4276-9688-52607e8fd350 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 95960536-049b-41f6-9049-05fc479b6a7c] Took 20.72 seconds to build instance.,E12,[instance: <*>] Took <*>.<*> seconds to build instance.,0,normal,OpenStack_2k,2017-05-16 00:02:55.778,2017-05-16 00:02:55.778,0,1,16,5,0,0,1,0.021,390,129
392,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:02:56.955,25746,INFO,nova.osapi_compute.wsgi.server,req-62ff267f-85a7-45e5-be31-1b23edc89a22 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2752779",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:02:56.955,2017-05-16 00:02:56.955,0,1,16,5,0,0,1,1.177,391,129
393,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:02:57.225,25746,INFO,nova.osapi_compute.wsgi.server,req-e0e52eae-603e-45e1-9b5e-06c76033bfd5 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2668512",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:02:57.225,2017-05-16 00:02:57.225,0,1,16,5,0,0,1,0.27,392,129
394,nova-scheduler.log.1.2017-05-16_13:53:08,2017-05-16,00:02:58.484,25998,INFO,nova.scheduler.host_manager,req-53427a68-ae6f-4b07-aace-853b0890e9b3 - - - - -,Successfully synced instances from host 'cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us'.,E39,Successfully synced instances from host '<*>'.,0,normal,OpenStack_2k,2017-05-16 00:02:58.484,2017-05-16 00:02:58.484,0,1,16,5,0,0,1,1.259,393,129
395,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:03:00.138,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E34,image <*> at (<*>): checking,0,normal,OpenStack_2k,2017-05-16 00:03:00.138,2017-05-16 00:03:00.138,0,1,16,5,0,0,1,1.654,394,135
396,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:03:00.139,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage",0,normal,OpenStack_2k,2017-05-16 00:03:00.139,2017-05-16 00:03:00.139,0,1,16,5,0,0,1,0.001,395,135
397,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:03:00.303,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,E27,Active base files: <*>,0,normal,OpenStack_2k,2017-05-16 00:03:00.303,2017-05-16 00:03:00.303,0,1,16,5,0,0,1,0.164,396,135
398,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:03:01.916,25778,INFO,nova.metadata.wsgi.server,req-cb87c9f0-3bb5-4102-b97e-6066266f5cf9 - - - - -,"10.11.21.126,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2225840",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:03:01.916,2017-05-16 00:03:01.916,0,1,16,5,0,0,1,1.613,397,135
399,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:03:01.929,25778,INFO,nova.metadata.wsgi.server,-,"10.11.21.126,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.0006402",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:03:01.929,2017-05-16 00:03:01.929,0,1,16,5,0,0,1,0.013,398,135
400,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:03:02.250,25799,INFO,nova.metadata.wsgi.server,req-2886b8ba-64e7-4ee7-862d-0e6af9fb9fe9 - - - - -,"10.11.21.126,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2317870",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:03:02.250,2017-05-16 00:03:02.250,0,1,16,5,0,0,1,0.321,399,135
401,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:03:02.262,25778,INFO,nova.metadata.wsgi.server,-,"10.11.21.126,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.0009999",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:03:02.262,2017-05-16 00:03:02.262,0,1,16,5,0,0,1,0.012,400,135
402,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:03:02.276,25778,INFO,nova.metadata.wsgi.server,-,"10.11.21.126,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.0010130",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:03:02.276,2017-05-16 00:03:02.276,0,1,16,5,0,0,1,0.014,401,135
403,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:03:02.503,25775,INFO,nova.metadata.wsgi.server,req-386447cd-167b-4202-aeaa-fd90d85b53b8 - - - - -,"10.11.21.126,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.2158179",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:03:02.503,2017-05-16 00:03:02.503,0,1,16,5,0,0,1,0.227,402,135
404,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:03:02.587,25775,INFO,nova.metadata.wsgi.server,-,"10.11.21.126,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.0012150",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:03:02.587,2017-05-16 00:03:02.587,0,1,16,5,0,0,1,0.084,403,135
405,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:03:02.678,25778,INFO,nova.metadata.wsgi.server,-,"10.11.21.126,10.11.10.1 ""GET /latest/meta-data/ HTTP/1.1"" status: 200 len: 328 time: 0.0008578",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:03:02.678,2017-05-16 00:03:02.678,0,1,16,5,0,0,1,0.091,404,135
406,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:03:03.094,25788,INFO,nova.metadata.wsgi.server,req-d7729064-6e3e-4d44-b65f-5b329ba18a74 - - - - -,"10.11.21.126,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ HTTP/1.1"" status: 200 len: 124 time: 0.4023941",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:03:03.094,2017-05-16 00:03:03.094,0,1,16,5,0,0,1,0.416,405,135
407,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:03:03.110,25788,INFO,nova.metadata.wsgi.server,-,"10.11.21.126,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ami HTTP/1.1"" status: 200 len: 119 time: 0.0029080",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:03:03.110,2017-05-16 00:03:03.110,0,1,16,5,0,0,1,0.016,406,135
408,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:03:03.343,25791,INFO,nova.metadata.wsgi.server,req-27e91939-3ba4-4d14-80e1-47d8fbb230ff - - - - -,"10.11.21.126,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/root HTTP/1.1"" status: 200 len: 124 time: 0.2206309",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:03:03.343,2017-05-16 00:03:03.343,0,1,16,5,0,0,1,0.233,407,135
409,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:03:03.497,25746,INFO,nova.osapi_compute.wsgi.server,req-a6b9779d-b384-4e84-b3d0-bac079760244 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/95960536-049b-41f6-9049-05fc479b6a7c HTTP/1.1"" status: 204 len: 203 time: 0.2639730",E24,"<*> ""DELETE <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:03:03.497,2017-05-16 00:03:03.497,0,1,16,5,0,0,1,0.154,408,135
410,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:03:03.534,2931,INFO,nova.compute.manager,req-a6b9779d-b384-4e84-b3d0-bac079760244 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 95960536-049b-41f6-9049-05fc479b6a7c] Terminating instance,E11,[instance: <*>] Terminating instance,0,normal,OpenStack_2k,2017-05-16 00:03:03.534,2017-05-16 00:03:03.534,0,1,16,5,0,0,1,0.037,409,135
411,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:03:03.582,25779,INFO,nova.metadata.wsgi.server,req-68a0fcfe-55d9-4f80-8fef-d9915932d2ef - - - - -,"10.11.21.126,10.11.10.1 ""GET /latest/meta-data/placement/ HTTP/1.1"" status: 200 len: 134 time: 0.2258282",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:03:03.582,2017-05-16 00:03:03.582,0,1,16,5,0,0,1,0.048,410,135
412,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:03:03.750,2931,INFO,nova.virt.libvirt.driver,-,[instance: 95960536-049b-41f6-9049-05fc479b6a7c] Instance destroyed successfully.,E8,[instance: <*>] Instance destroyed successfully.,0,normal,OpenStack_2k,2017-05-16 00:03:03.750,2017-05-16 00:03:03.750,0,1,16,5,0,0,1,0.168,411,135
413,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:03:03.767,25746,INFO,nova.osapi_compute.wsgi.server,req-0f4ba393-7607-4e33-aac9-bca155244bd5 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2653639",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:03:03.767,2017-05-16 00:03:03.767,0,1,16,5,0,0,1,0.017,412,135
414,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:03:04.425,2931,INFO,nova.virt.libvirt.driver,req-a6b9779d-b384-4e84-b3d0-bac079760244 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 95960536-049b-41f6-9049-05fc479b6a7c] Deleting instance files /var/lib/nova/instances/95960536-049b-41f6-9049-05fc479b6a7c_del,E4,[instance: <*>] Deleting instance files <*>,0,normal,OpenStack_2k,2017-05-16 00:03:04.425,2017-05-16 00:03:04.425,0,1,16,5,0,0,1,0.658,413,135
415,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:03:04.427,2931,INFO,nova.virt.libvirt.driver,req-a6b9779d-b384-4e84-b3d0-bac079760244 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 95960536-049b-41f6-9049-05fc479b6a7c] Deletion of /var/lib/nova/instances/95960536-049b-41f6-9049-05fc479b6a7c_del complete,E5,[instance: <*>] Deletion of <*> complete,0,normal,OpenStack_2k,2017-05-16 00:03:04.427,2017-05-16 00:03:04.427,0,1,16,5,0,0,1,0.002,414,135
416,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:03:04.543,2931,INFO,nova.compute.manager,req-a6b9779d-b384-4e84-b3d0-bac079760244 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 95960536-049b-41f6-9049-05fc479b6a7c] Took 1.00 seconds to destroy the instance on the hypervisor.,E14,[instance: <*>] Took <*>.<*> seconds to destroy the instance on the hypervisor.,0,normal,OpenStack_2k,2017-05-16 00:03:04.543,2017-05-16 00:03:04.543,0,1,16,5,0,0,1,0.116,415,135
417,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:03:04.968,25746,INFO,nova.osapi_compute.wsgi.server,req-f00e1f15-d28f-491d-95ad-07d51491f3af 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.1953011",E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>",0,normal,OpenStack_2k,2017-05-16 00:03:04.968,2017-05-16 00:03:04.968,0,1,16,5,0,0,1,0.425,416,135
418,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:03:05.004,2931,INFO,nova.compute.manager,req-a6b9779d-b384-4e84-b3d0-bac079760244 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 95960536-049b-41f6-9049-05fc479b6a7c] Took 0.46 seconds to deallocate network for instance.,E13,[instance: <*>] Took <*>.<*> seconds to deallocate network for instance.,0,normal,OpenStack_2k,2017-05-16 00:03:05.004,2017-05-16 00:03:05.004,0,1,16,5,0,0,1,0.036,417,135
419,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:03:05.181,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,E34,image <*> at (<*>): checking,0,normal,OpenStack_2k,2017-05-16 00:03:05.181,2017-05-16 00:03:05.181,0,1,16,5,0,0,1,0.177,418,135
420,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:03:05.182,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage",0,normal,OpenStack_2k,2017-05-16 00:03:05.182,2017-05-16 00:03:05.182,0,1,16,5,0,0,1,0.001,419,135
